t_H,dBz
2.038676291704177856e-03,-2.145162270039691066e-09
2.045908477157354355e-03,-2.131993026566192384e-09
2.053153468295931816e-03,-2.122121589565040267e-09
2.060411265119910240e-03,-2.106018026637457297e-09
2.067681867629289627e-03,-2.083554662135611579e-09
2.074965275824069977e-03,-2.066662174726729972e-09
2.082261489704251289e-03,-2.057210846118096015e-09
2.089570509269833565e-03,-2.046355085383311234e-09
2.096892334520816803e-03,-2.026955936429430949e-09
2.104227198287844658e-03,-2.013033295611421636e-09
2.111574867740273476e-03,-2.000265286739022486e-09
2.118935342878103256e-03,-1.989624909271014985e-09
2.126308623701334000e-03,-1.977081165449590117e-09
2.133694710209965706e-03,-1.964660878428503565e-09
2.141093602403998375e-03,-1.954099104750639526e-09
2.148505300283432007e-03,-1.937398241835808221e-09
2.155929803848266602e-03,-1.918282421797812276e-09
2.163367113098502159e-03,-1.908116331605924643e-09
2.170817228034138680e-03,-1.902102919615344945e-09
2.178280148655176163e-03,-1.892123346891594338e-09
2.185755874961614609e-03,-1.876187205596124841e-09
2.193244406953454018e-03,-1.859477682941701460e-09
2.200745744630694389e-03,-1.844379315940614106e-09
2.208259887993335724e-03,-1.831853335687583240e-09
2.215786837041378021e-03,-1.822049622290933257e-09
2.223326591774821281e-03,-1.812706873494107640e-09
2.230879152193665504e-03,-1.802047400190076587e-09
2.238444518297910690e-03,-1.789714487721028036e-09
2.246022690087556839e-03,-1.771647162307488088e-09
2.253613667562603951e-03,-1.755859235785806050e-09
2.261217683553695679e-03,-1.746930156087955766e-09
2.268834505230188370e-03,-1.740946720119040947e-09
2.276464132592082024e-03,-1.729576259990039944e-09
2.284106565639376640e-03,-1.715173114646972863e-09
2.291761804372072220e-03,-1.701124130448761207e-09
2.299429848790168762e-03,-1.690765083495193721e-09
2.307110698893666267e-03,-1.681244032880613304e-09
2.314804354682564735e-03,-1.667608828803679444e-09
2.322510816156864166e-03,-1.654294479180862254e-09
2.330230083316564560e-03,-1.644921310273161907e-09
2.337962156161665916e-03,-1.634362756242069281e-09
2.345707034692168236e-03,-1.623300827091611609e-09
2.353464718908071518e-03,-1.612826872054995420e-09
2.361235208809375763e-03,-1.601852428478878210e-09
2.369018504396080971e-03,-1.591219711549740623e-09
2.376814605668187141e-03,-1.582502906494198669e-09
2.384623512625694275e-03,-1.576067276687354024e-09
2.392445225268602371e-03,-1.566278218234629094e-09
2.400279743596911430e-03,-1.556390349932712525e-09
2.408127300441265106e-03,-1.548655426120149059e-09
2.415987662971019745e-03,-1.540866878535496198e-09
2.423860831186175346e-03,-1.533731364133927855e-09
2.431746805086731911e-03,-1.527622917052440243e-09
2.439645584672689438e-03,-1.517608039236506556e-09
2.447557169944047928e-03,-1.507226121688631792e-09
2.455481560900807381e-03,-1.501100133083355104e-09
2.463418757542967796e-03,-1.492759693633161078e-09
2.471368759870529175e-03,-1.481919364998418587e-09
2.479331567883491516e-03,-1.473380861760631433e-09
2.487307181581854820e-03,-1.466441190700606967e-09
2.495295600965619087e-03,-1.457129084059261004e-09
2.503296826034784317e-03,-1.445983111025839207e-09
2.511310856789350510e-03,-1.435803254068446222e-09
2.519337693229317665e-03,-1.427733042902445959e-09
2.527377335354685783e-03,-1.420875861413151142e-09
2.535429783165454865e-03,-1.413767769520291040e-09
2.543495036661624908e-03,-1.403383187437157176e-09
2.551573095843195915e-03,-1.393553494821730965e-09
2.559664193540811539e-03,-1.388626769127654370e-09
2.567768096923828125e-03,-1.383673176036381847e-09
2.575884805992245674e-03,-1.373107183511024232e-09
2.584014320746064186e-03,-1.360465629041129887e-09
2.592156641185283661e-03,-1.352790102160383867e-09
2.600311767309904099e-03,-1.347700506748594762e-09
2.608479699119925499e-03,-1.339297006630602027e-09
2.616660436615347862e-03,-1.329464649479916716e-09
2.624853979796171188e-03,-1.318740228128945091e-09
2.633060328662395477e-03,-1.308650521281151669e-09
2.641279483214020729e-03,-1.297285723289576254e-09
2.649511443451046944e-03,-1.287620343681794566e-09
2.657756209373474121e-03,-1.280671124703758323e-09
2.666013780981302261e-03,-1.273981586891181905e-09
2.674284158274531364e-03,-1.266811988642757569e-09
2.682567341253161430e-03,-1.261871496183175623e-09
2.690863329917192459e-03,-1.255649362263966395e-09
2.699172124266624451e-03,-1.247793646186323713e-09
2.707493724301457405e-03,-1.241116986960832946e-09
2.715828362852334976e-03,-1.235118229914178301e-09
2.724175807088613510e-03,-1.231159840742179767e-09
2.732536057010293007e-03,-1.225065049403895046e-09
2.740909112617373466e-03,-1.216170053552900754e-09
2.749294973909854889e-03,-1.207322242180453031e-09
2.757693640887737274e-03,-1.200323840322425895e-09
2.766105113551020622e-03,-1.193104282037893427e-09
2.774529391899704933e-03,-1.183719011699224666e-09
2.782966475933790207e-03,-1.173654506914090234e-09
2.791416365653276443e-03,-1.169091379260578378e-09
2.799879061058163643e-03,-1.165582186324343184e-09
2.808354562148451805e-03,-1.159306206588439636e-09
2.816842868924140930e-03,-1.147820616331785004e-09
2.825343981385231018e-03,-1.138248162391164442e-09
2.833857899531722069e-03,-1.135129990004202227e-09
2.842384623363614082e-03,-1.131635674056497010e-09
2.850924152880907059e-03,-1.124026871579530962e-09
2.859476488083600998e-03,-1.114942804747443006e-09
2.868041861802339554e-03,-1.107459457472259601e-09
2.876620041206479073e-03,-1.102820057496955997e-09
2.885211026296019554e-03,-1.094751067576282821e-09
2.893814817070960999e-03,-1.087165690805136364e-09
2.902431413531303406e-03,-1.083992562378455204e-09
2.911060815677046776e-03,-1.083012790559223504e-09
2.919703023508191109e-03,-1.076733036065036231e-09
2.928358037024736404e-03,-1.066525534554330079e-09
2.937025856226682663e-03,-1.063917731691788049e-09
2.945706481114029884e-03,-1.064301757836005891e-09
2.954399911686778069e-03,-1.062160581710713814e-09
2.963106147944927216e-03,-1.053378162474416513e-09
2.971825189888477325e-03,-1.043487629637240843e-09
2.980557037517428398e-03,-1.040461050649810204e-09
2.989301690831780434e-03,-1.037903762934888618e-09
2.998059149831533432e-03,-1.029106355687758878e-09
3.006829414516687393e-03,-1.021221329722266091e-09
3.015612484887242317e-03,-1.016869921599550253e-09
3.024408593773841858e-03,-1.010800776413134372e-09
3.033217508345842361e-03,-1.002585348075513139e-09
3.042039228603243828e-03,-9.983842641503315463e-10
3.050873754546046257e-03,-9.947602741533501103e-10
3.059721086174249649e-03,-9.893386110348956208e-10
3.068581223487854004e-03,-9.814797863327839877e-10
3.077454166486859322e-03,-9.780980469997757609e-10
3.086339915171265602e-03,-9.757150642997203249e-10
3.095238469541072845e-03,-9.707664672120586147e-10
3.104149829596281052e-03,-9.639478104617182908e-10
3.113073995336890221e-03,-9.577560966533837927e-10
3.122010966762900352e-03,-9.543534851275126130e-10
3.130960743874311447e-03,-9.485204843784345030e-10
3.139923326671123505e-03,-9.416659674243987865e-10
3.148898715153336525e-03,-9.358517294444368417e-10
3.157886909320950508e-03,-9.312300930375272401e-10
3.166887909173965454e-03,-9.259818467555192001e-10
3.175901714712381363e-03,-9.211883478243976242e-10
3.184928558766841888e-03,-9.148650725876450451e-10
3.193968208506703377e-03,-9.091910002645420263e-10
3.203020663931965828e-03,-9.057010141866328468e-10
3.212085925042629242e-03,-9.011584256590765563e-10
3.221163991838693619e-03,-8.974260223837404737e-10
3.230254864320158958e-03,-8.940962414882847042e-10
3.239358542487025261e-03,-8.902028558743779740e-10
3.248475026339292526e-03,-8.845860710593456133e-10
3.257604315876960754e-03,-8.801473438957430062e-10
3.266746411100029945e-03,-8.760248637607048749e-10
3.275901312008500099e-03,-8.706175780304192813e-10
3.285069018602371216e-03,-8.668054052307638813e-10
3.294249530881643295e-03,-8.613587065831040945e-10
3.303442848846316338e-03,-8.577416554800265658e-10
3.312648972496390343e-03,-8.540681495361468478e-10
3.321867901831865311e-03,-8.478327484517933499e-10
3.331099636852741241e-03,-8.415196317557160910e-10
3.340344410389661789e-03,-8.362863179733892594e-10
3.349601989611983299e-03,-8.319772648590628705e-10
3.358872374519705772e-03,-8.294281372833722799e-10
3.368155565112829208e-03,-8.237500681573806105e-10
3.377451561391353607e-03,-8.182745592222318010e-10
3.386760363355278969e-03,-8.149456665051957316e-10
3.396081971004605293e-03,-8.132285955753104645e-10
3.405416384339332581e-03,-8.081040281382456669e-10
3.414763603359460831e-03,-8.016628472162778962e-10
3.424123628064990044e-03,-7.994027662050484651e-10
3.433496458455920219e-03,-7.963261161592072312e-10
3.442882094532251358e-03,-7.900103349278708720e-10
3.452280536293983459e-03,-7.869916940350663026e-10
3.461691783741116524e-03,-7.852480887748924943e-10
3.471115836873650551e-03,-7.821543968056232643e-10
3.480552695691585541e-03,-7.786010725041592195e-10
3.490002360194921494e-03,-7.732036122476415585e-10
3.499465063214302063e-03,-7.674809676672111891e-10
3.508940571919083595e-03,-7.656855149917873860e-10
3.518428886309266090e-03,-7.660359568895103166e-10
3.527930006384849548e-03,-7.606449914376867127e-10
3.537443932145833969e-03,-7.521366862661693631e-10
3.546970663592219353e-03,-7.497816811863344810e-10
3.556510200724005699e-03,-7.479812880184510959e-10
3.566062543541193008e-03,-7.413980540604825364e-10
3.575627692043781281e-03,-7.380486222174909017e-10
3.585205646231770515e-03,-7.391863787731267621e-10
3.594796406105160713e-03,-7.345988262130731528e-10
3.604399971663951874e-03,-7.276715896509244885e-10
3.614016342908143997e-03,-7.236284904621470560e-10
3.623645519837737083e-03,-7.217356157163123953e-10
3.633287502452731133e-03,-7.205948615585100470e-10
3.642942290753126144e-03,-7.185700923173499177e-10
3.652609884738922119e-03,-7.138356572511384002e-10
3.662290517240762711e-03,-7.093698406457349392e-10
3.671983955428004265e-03,-7.065176221843216808e-10
3.681690199300646782e-03,-7.036615734534734656e-10
3.691409248858690262e-03,-6.997382673290530875e-10
3.701141104102134705e-03,-6.970252153237765924e-10
3.710885765030980110e-03,-6.921776485313557714e-10
3.720643231645226479e-03,-6.871830882104745797e-10
3.730413503944873810e-03,-6.838745125747891507e-10
3.740196581929922104e-03,-6.821278542012976231e-10
3.749992465600371361e-03,-6.786208817111116787e-10
3.759801154956221581e-03,-6.741394109610610030e-10
3.769622649997472763e-03,-6.699431009948852989e-10
3.779456950724124908e-03,-6.657929763065340012e-10
3.789304057136178017e-03,-6.636582394747847502e-10
3.799163969233632088e-03,-6.617519865415033564e-10
3.809036687016487122e-03,-6.573326327696804583e-10
3.818922210484743118e-03,-6.517030248787136770e-10
3.828820772469043732e-03,-6.487379522468472715e-10
3.838732140138745308e-03,-6.476443825675914923e-10
3.848656313493847847e-03,-6.430171950455587648e-10
3.858593292534351349e-03,-6.385352802062982391e-10
3.868543077260255814e-03,-6.364422322491236628e-10
3.878505667671561241e-03,-6.341602243331578848e-10
3.888481063768267632e-03,-6.314414546793045702e-10
3.898469265550374985e-03,-6.290491461058422829e-10
3.908470273017883301e-03,-6.250663320273019963e-10
3.918484319001436234e-03,-6.222498627472816679e-10
3.928510937839746475e-03,-6.216627213007086539e-10
3.938550595194101334e-03,-6.179918798920880363e-10
3.948602825403213501e-03,-6.134224239673358170e-10
3.958668094128370285e-03,-6.098872518123243935e-10
3.968745935708284378e-03,-6.078082481764113254e-10
3.978836815804243088e-03,-6.050949741265299053e-10
3.988940268754959106e-03,-6.025792642638805319e-10
3.999056760221719742e-03,-5.998184171573939238e-10
4.009185824543237686e-03,-5.962467186648723327e-10
4.019327927380800247e-03,-5.924031265536200408e-10
4.029482603073120117e-03,-5.904601252382235543e-10
4.039650317281484604e-03,-5.893465160333732911e-10
4.049830604344606400e-03,-5.877518471919529475e-10
4.060023929923772812e-03,-5.818656112488440613e-10
4.070230294018983841e-03,-5.781398693116557297e-10
4.080449230968952179e-03,-5.767825106417490133e-10
4.090681206434965134e-03,-5.752513465573372287e-10
4.100925754755735397e-03,-5.715666273609087966e-10
4.111183341592550278e-03,-5.689248516738132366e-10
4.121453501284122467e-03,-5.666732638687221879e-10
4.131736699491739273e-03,-5.623818077893361078e-10
4.142032470554113388e-03,-5.605484965087725868e-10
4.152341280132532120e-03,-5.581762274609047836e-10
4.162662662565708160e-03,-5.558591364973608506e-10
4.172997083514928818e-03,-5.536577307729828590e-10
4.183344077318906784e-03,-5.516953560658066635e-10
4.193704109638929367e-03,-5.511192058271774386e-10
4.204076714813709259e-03,-5.474813935535394194e-10
4.214462358504533768e-03,-5.438751671249519859e-10
4.224860575050115585e-03,-5.425963012228862681e-10
4.235271830111742020e-03,-5.430802474393203738e-10
4.245696123689413071e-03,-5.390387025627774165e-10
4.256132990121841431e-03,-5.352526755153519389e-10
4.266582895070314407e-03,-5.348071985267210948e-10
4.277045372873544693e-03,-5.325988539084391959e-10
4.287520889192819595e-03,-5.292193905326314507e-10
4.298008978366851807e-03,-5.276621362071409749e-10
4.308510106056928635e-03,-5.243492307016595078e-10
4.319023806601762772e-03,-5.204521258406202833e-10
4.329550545662641525e-03,-5.190231577856252443e-10
4.340089857578277588e-03,-5.169463745957614265e-10
4.350642208009958267e-03,-5.149289883377150545e-10
4.361207131296396255e-03,-5.125696533880841343e-10
4.371785093098878860e-03,-5.072757214286127692e-10
4.382375627756118774e-03,-5.039201278478344648e-10
4.392979200929403305e-03,-5.044313300395231181e-10
4.403595812618732452e-03,-5.027468441554105993e-10
4.414224997162818909e-03,-4.978246703757349678e-10
4.424867220222949982e-03,-4.948921272784900793e-10
4.435522016137838364e-03,-4.943787601519034069e-10
4.446189850568771362e-03,-4.922942054008672130e-10
4.456870257854461670e-03,-4.891941296492063884e-10
4.467563703656196594e-03,-4.866875791265101725e-10
4.478269722312688828e-03,-4.850604917727707743e-10
4.488988779485225677e-03,-4.813185405794229155e-10
4.499720409512519836e-03,-4.784367346744033966e-10
4.510465078055858612e-03,-4.760916105794876785e-10
4.521222319453954697e-03,-4.759745930726921870e-10
4.531992599368095398e-03,-4.738839876061717860e-10
4.542775452136993408e-03,-4.710221657155955199e-10
4.553571343421936035e-03,-4.677190856838819855e-10
4.564379807561635971e-03,-4.677107590111972968e-10
4.575201310217380524e-03,-4.680210663465800280e-10
4.586035851389169693e-03,-4.644034601319901867e-10
4.596882965415716171e-03,-4.611939163901013217e-10
4.607743117958307266e-03,-4.607344228357845850e-10
4.618615843355655670e-03,-4.600418934685990280e-10
4.629501607269048691e-03,-4.585555268832308684e-10
4.640399944037199020e-03,-4.552095367316155716e-10
4.651311319321393967e-03,-4.529149832954715293e-10
4.662235267460346222e-03,-4.531985620115364100e-10
4.673172254115343094e-03,-4.503297734714806211e-10
4.684121813625097275e-03,-4.461097047325779386e-10
4.695084411650896072e-03,-4.447260892881388372e-10
4.706059582531452179e-03,-4.454816515675474875e-10
4.717047791928052902e-03,-4.436813694219665649e-10
4.728048574179410934e-03,-4.398679476214084616e-10
4.739062394946813583e-03,-4.378906681701266734e-10
4.750089254230260849e-03,-4.368563566448102620e-10
4.761128686368465424e-03,-4.355124594290771256e-10
4.772181157022714615e-03,-4.342059489736982414e-10
4.783246200531721115e-03,-4.328464808800447372e-10
4.794324282556772232e-03,-4.291806077194593172e-10
4.805414937436580658e-03,-4.278860599171707690e-10
4.816518630832433701e-03,-4.272797116122717398e-10
4.827634897083044052e-03,-4.243950191273881956e-10
4.838764201849699020e-03,-4.224987026901771969e-10
4.849906079471111298e-03,-4.220301885737853809e-10
4.861060995608568192e-03,-4.189359137374282227e-10
4.872228484600782394e-03,-4.155134292194162526e-10
4.883409012109041214e-03,-4.138867581993110889e-10
4.894602112472057343e-03,-4.128899999678026234e-10
4.905808251351118088e-03,-4.111913587401261339e-10
4.917027428746223450e-03,-4.082132964988716139e-10
4.928259178996086121e-03,-4.055454860818485940e-10
4.939503967761993408e-03,-4.039028833613400593e-10
4.950761329382658005e-03,-4.028423428170668785e-10
4.962031729519367218e-03,-4.008637588537311558e-10
4.973314702510833740e-03,-3.985518581828273454e-10
4.984610714018344879e-03,-3.961383998607459489e-10
4.995919298380613327e-03,-3.950455518264561761e-10
5.007240921258926392e-03,-3.941258985840079276e-10
5.018575116991996765e-03,-3.925778591096218406e-10
5.029922351241111755e-03,-3.915175961211048161e-10
5.041282158344984055e-03,-3.910308465915335319e-10
5.052655003964900970e-03,-3.889820132663146524e-10
5.064040422439575195e-03,-3.865297526495226066e-10
5.075438879430294037e-03,-3.854144225989841743e-10
5.086850374937057495e-03,-3.847417384683637920e-10
5.098274443298578262e-03,-3.831001071930018043e-10
5.109711550176143646e-03,-3.813201421287715220e-10
5.121161229908466339e-03,-3.811627680150309061e-10
5.132623948156833649e-03,-3.796411518486308978e-10
5.144099239259958267e-03,-3.761742028984826902e-10
5.155587568879127502e-03,-3.749689447829496203e-10
5.167088471353054047e-03,-3.750318389172946354e-10
5.178602412343025208e-03,-3.722765429259311531e-10
5.190128926187753677e-03,-3.674744952775199636e-10
5.201668478548526764e-03,-3.663984671220532618e-10
5.213220603764057159e-03,-3.683728322378954090e-10
5.224785767495632172e-03,-3.659808844869161248e-10
5.236363504081964493e-03,-3.615022170500026277e-10
5.247954279184341431e-03,-3.605412635110383235e-10
5.259558092802762985e-03,-3.599656406283457954e-10
5.271174479275941849e-03,-3.582673324675766935e-10
5.282803904265165329e-03,-3.568054185443259030e-10
5.294445902109146118e-03,-3.564503137098995467e-10
5.306100938469171524e-03,-3.567630080247852220e-10
5.317768547683954239e-03,-3.536959614081069958e-10
5.329449195414781570e-03,-3.492300892915523036e-10
5.341142416000366211e-03,-3.478983767735144284e-10
5.352848675101995468e-03,-3.504437851020725248e-10
5.364567507058382034e-03,-3.498769607368501511e-10
5.376299377530813217e-03,-3.448319407794997460e-10
5.388043820858001709e-03,-3.418615390771151397e-10
5.399801302701234818e-03,-3.429748984817848623e-10
5.411571357399225235e-03,-3.426939565454034664e-10
5.423354450613260269e-03,-3.399257542113787167e-10
5.435150582343339920e-03,-3.383994195971240515e-10
5.446959286928176880e-03,-3.371513068728404505e-10
5.458781030029058456e-03,-3.352333410866492613e-10
5.470615345984697342e-03,-3.350333066531874238e-10
5.482462700456380844e-03,-3.345098364970766625e-10
5.494322627782821655e-03,-3.340539511675899575e-10
5.506195593625307083e-03,-3.317134900093776650e-10
5.518081132322549820e-03,-3.306130647029448255e-10
5.529979709535837173e-03,-3.297961903570012510e-10
5.541890859603881836e-03,-3.292115469122336435e-10
5.553815048187971115e-03,-3.267724424382834059e-10
5.565751809626817703e-03,-3.249713831365852457e-10
5.577701609581708908e-03,-3.242182633478307707e-10
5.589663982391357422e-03,-3.230649359142745425e-10
5.601639393717050552e-03,-3.220707589512983304e-10
5.613627843558788300e-03,-3.198807885240739779e-10
5.625628866255283356e-03,-3.187584640684804071e-10
5.637642927467823029e-03,-3.165009088146319982e-10
5.649669561535120010e-03,-3.143527382842847828e-10
5.661709234118461609e-03,-3.132258064031390177e-10
5.673761479556560516e-03,-3.119170477461352675e-10
5.685826763510704041e-03,-3.084990041202217981e-10
5.697904620319604874e-03,-3.078046706406212252e-10
5.709995515644550323e-03,-3.089274946965758772e-10
5.722098983824253082e-03,-3.075661669793561259e-10
5.734215490520000458e-03,-3.039561935480605825e-10
5.746344570070505142e-03,-3.015557525909429160e-10
5.758486688137054443e-03,-3.020373395834496932e-10
5.770641379058361053e-03,-3.024512584826055672e-10
5.782809108495712280e-03,-3.017169292185428731e-10
5.794989876449108124e-03,-3.000515669260295226e-10
5.807183217257261276e-03,-2.982023517006382463e-10
5.819389596581459045e-03,-2.979272939462873637e-10
5.831608548760414124e-03,-2.967864287661825529e-10
5.843840539455413818e-03,-2.957189493280054648e-10
5.856085103005170822e-03,-2.948809529890183967e-10
5.868342705070972443e-03,-2.935012233251654834e-10
5.880612879991531372e-03,-2.918098263027246730e-10
5.892896093428134918e-03,-2.899815942924988121e-10
5.905191879719495773e-03,-2.896161366283678262e-10
5.917500704526901245e-03,-2.894086081894897688e-10
5.929822102189064026e-03,-2.883947525234020759e-10
5.942156538367271423e-03,-2.853910441302787149e-10
5.954503547400236130e-03,-2.838514423508797790e-10
5.966863594949245453e-03,-2.845504387671837776e-10
5.979236681014299393e-03,-2.852822422738654495e-10
5.991622339934110641e-03,-2.813307642401952080e-10
6.004021037369966507e-03,-2.780517482925404238e-10
6.016432307660579681e-03,-2.799353526761194644e-10
6.028856616467237473e-03,-2.803801635309355333e-10
6.041293498128652573e-03,-2.770373375149404183e-10
6.053743418306112289e-03,-2.754554917494544952e-10
6.066205911338329315e-03,-2.758630546217943902e-10
6.078681442886590958e-03,-2.756830319583514211e-10
6.091169547289609909e-03,-2.733420711997780472e-10
6.103670690208673477e-03,-2.699337420253300479e-10
6.116184405982494354e-03,-2.702233992124547513e-10
6.128711160272359848e-03,-2.700391299459425909e-10
6.141250487416982651e-03,-2.687933764455863184e-10
6.153802853077650070e-03,-2.675074883828898464e-10
6.166368257254362106e-03,-2.663261833291130642e-10
6.178946234285831451e-03,-2.649782615549156617e-10
6.191537249833345413e-03,-2.628712525432064240e-10
6.204140838235616684e-03,-2.616892258444636354e-10
6.216757465153932571e-03,-2.618152361577585907e-10
6.229386664927005768e-03,-2.611325322643409663e-10
6.242028903216123581e-03,-2.594180426029879527e-10
6.254683714359998703e-03,-2.582963287700579258e-10
6.267351564019918442e-03,-2.578248170514996218e-10
6.280031986534595490e-03,-2.571553525676506524e-10
6.292725447565317154e-03,-2.561367229425570713e-10
6.305431481450796127e-03,-2.549533917317603482e-10
6.318150553852319717e-03,-2.544875421506276325e-10
6.330882199108600616e-03,-2.533717680108793502e-10
6.343626882880926132e-03,-2.527493214721232562e-10
6.356384605169296265e-03,-2.529910170245841528e-10
6.369154900312423706e-03,-2.507100360649161530e-10
6.381938233971595764e-03,-2.483453998003426477e-10
6.394734140485525131e-03,-2.485888717096429446e-10
6.407543085515499115e-03,-2.485994188283768835e-10
6.420364603400230408e-03,-2.466116200139367720e-10
6.433199159801006317e-03,-2.458369618985045690e-10
6.446046289056539536e-03,-2.451218117371922744e-10
6.458906456828117371e-03,-2.433748758079445906e-10
6.471779197454452515e-03,-2.419335842773762124e-10
6.484664976596832275e-03,-2.410008304032373871e-10
6.497563328593969345e-03,-2.418444611240744280e-10
6.510474719107151031e-03,-2.409629995536732849e-10
6.523398682475090027e-03,-2.385105446478519298e-10
6.536335684359073639e-03,-2.376110141977250123e-10
6.549285724759101868e-03,-2.376265573200697645e-10
6.562248338013887405e-03,-2.373238550124057156e-10
6.575223989784717560e-03,-2.351071282102878968e-10
6.588212214410305023e-03,-2.330602655309377269e-10
6.601213477551937103e-03,-2.336428828186853934e-10
6.614227313548326492e-03,-2.342993576931462485e-10
6.627254188060760498e-03,-2.319132247352584386e-10
6.640293635427951813e-03,-2.292275258497511459e-10
6.653346121311187744e-03,-2.280710620361503516e-10
6.666411180049180984e-03,-2.281837219175741893e-10
6.679489277303218842e-03,-2.286039135768191954e-10
6.692579947412014008e-03,-2.277493471591895968e-10
6.705683656036853790e-03,-2.259749332100824404e-10
6.718800403177738190e-03,-2.245435781755844573e-10
6.731929723173379898e-03,-2.236749674366933505e-10
6.745072081685066223e-03,-2.236076601658254503e-10
6.758227013051509857e-03,-2.243346064467743872e-10
6.771394982933998108e-03,-2.228089379663344971e-10
6.784575525671243668e-03,-2.212848931870681213e-10
6.797769106924533844e-03,-2.189293468735087345e-10
6.810975261032581329e-03,-2.185841230240015420e-10
6.824194453656673431e-03,-2.195728043830058596e-10
6.837426219135522842e-03,-2.193018128204826667e-10
6.850671023130416870e-03,-2.172957092039240479e-10
6.863928399980068207e-03,-2.154104949969593008e-10
6.877198815345764160e-03,-2.143303312607258704e-10
6.890481803566217422e-03,-2.149041083976399591e-10
6.903777830302715302e-03,-2.154204176152418881e-10
6.917086895555257797e-03,-2.139683430435468381e-10
6.930408533662557602e-03,-2.116962438680758396e-10
6.943743210285902023e-03,-2.103221485860728990e-10
6.957090459764003754e-03,-2.118416553287261195e-10
6.970450747758150101e-03,-2.117181013838731474e-10
6.983823608607053757e-03,-2.090930206755103882e-10
6.997209507972002029e-03,-2.085534245299669465e-10
7.010607980191707611e-03,-2.086691097691328878e-10
7.024019490927457809e-03,-2.078953120765447693e-10
7.037443574517965317e-03,-2.061777137907228052e-10
7.050880696624517441e-03,-2.053582304206713616e-10
7.064330391585826874e-03,-2.054965086983884248e-10
7.077793125063180923e-03,-2.054715148025465510e-10
7.091268897056579590e-03,-2.041193603030677650e-10
7.104757241904735565e-03,-2.032925217054781797e-10
7.118258625268936157e-03,-2.024633100061734581e-10
7.131772581487894058e-03,-2.013472166773055960e-10
7.145299576222896576e-03,-1.998836790528812912e-10
7.158839143812656403e-03,-1.999486409776096707e-10
7.172391749918460846e-03,-2.004254678888983676e-10
7.185956928879022598e-03,-1.984132302901286948e-10
7.199535146355628967e-03,-1.966671409059372877e-10
7.213125936686992645e-03,-1.976848962303989765e-10
7.226729765534400940e-03,-1.966759949345586733e-10
7.240346167236566544e-03,-1.945951177972915502e-10
7.253975607454776764e-03,-1.946960370702299770e-10
7.267617620527744293e-03,-1.956350914600335500e-10
7.281272672116756439e-03,-1.938928184674892918e-10
7.294940762221813202e-03,-1.913501718187049505e-10
7.308621425181627274e-03,-1.918942366119225085e-10
7.322315126657485962e-03,-1.934806065362337790e-10
7.336021400988101959e-03,-1.921434400475874327e-10
7.349740713834762573e-03,-1.883273814673458446e-10
7.363472599536180496e-03,-1.872853122586448649e-10
7.377217523753643036e-03,-1.905069157981387207e-10
7.390975020825862885e-03,-1.909237351549464279e-10
7.404745556414127350e-03,-1.864071119683785582e-10
7.418528664857149124e-03,-1.850851555351695765e-10
7.432324811816215515e-03,-1.866094501146164930e-10
7.446133531630039215e-03,-1.855627873581511267e-10
7.459955289959907532e-03,-1.844541464013360610e-10
7.473789621144533157e-03,-1.834538354561487949e-10
7.487636990845203400e-03,-1.831230722615373452e-10
7.501497399061918259e-03,-1.833418139529641167e-10
7.515370380133390427e-03,-1.832565210690972890e-10
7.529256399720907211e-03,-1.811106403737383630e-10
7.543154992163181305e-03,-1.794902282359345236e-10
7.557066623121500015e-03,-1.798862170332427013e-10
7.570990826934576035e-03,-1.807575200629685241e-10
7.584928069263696671e-03,-1.802162030717369134e-10
7.598877884447574615e-03,-1.781223918362329073e-10
7.612840738147497177e-03,-1.780420255670378538e-10
7.626816164702177048e-03,-1.792390957877643132e-10
7.640804629772901535e-03,-1.781101655051742227e-10
7.654805667698383331e-03,-1.752611389349567617e-10
7.668819744139909744e-03,-1.755246503698515426e-10
7.682846859097480774e-03,-1.769405871820950438e-10
7.696886546909809113e-03,-1.750969924607659323e-10
7.710939273238182068e-03,-1.721926073949830993e-10
7.725004572421312332e-03,-1.724796416802121257e-10
7.739082910120487213e-03,-1.733723442587375985e-10
7.753173820674419403e-03,-1.724176634798624264e-10
7.767277769744396210e-03,-1.700412033400766632e-10
7.781394291669130325e-03,-1.695617396491044815e-10
7.795523852109909058e-03,-1.703980012646155728e-10
7.809665985405445099e-03,-1.692125328744964463e-10
7.823821157217025757e-03,-1.677502997621260761e-10
7.837989367544651031e-03,-1.669713811658368741e-10
7.852169685065746307e-03,-1.672471883207293786e-10
7.866363041102886200e-03,-1.666948523659783632e-10
7.880569435656070709e-03,-1.660272197501200253e-10
7.894788868725299835e-03,-1.653882586438726321e-10
7.909021340310573578e-03,-1.641415475761576204e-10
7.923265919089317322e-03,-1.636612512179169698e-10
7.937523536384105682e-03,-1.634862106802970061e-10
7.951794192194938660e-03,-1.633629620467758059e-10
7.966077886521816254e-03,-1.634519325444117044e-10
7.980373688042163849e-03,-1.609603977881235437e-10
7.994682528078556061e-03,-1.596403009784808091e-10
8.009004406630992889e-03,-1.610135913487908965e-10
8.023339323699474335e-03,-1.608380650885976593e-10
8.037686347961425781e-03,-1.593145199096923648e-10
8.052046410739421844e-03,-1.590584330912747646e-10
8.066419512033462524e-03,-1.589509218691276260e-10
