t_H,dBz
5.901177413761615753e-03,-5.867592633990170725e-09
5.922489333897829056e-03,-5.799696278785404502e-09
5.943839903920888901e-03,-5.732494479104843776e-09
5.965229123830795288e-03,-5.666110247659617016e-09
5.986656527966260910e-03,-5.600505836866886966e-09
6.008122581988573074e-03,-5.536106684189689986e-09
6.029626820236444473e-03,-5.473327568950026034e-09
6.051169708371162415e-03,-5.411504577779169267e-09
6.072750780731439590e-03,-5.351157739141854108e-09
6.094370502978563309e-03,-5.290783366973528246e-09
6.116028875112533569e-03,-5.229726873778872687e-09
6.137725431472063065e-03,-5.168595329507752467e-09
6.159460637718439102e-03,-5.108304446110878416e-09
6.181234028190374374e-03,-5.050827311947614362e-09
6.203046068549156189e-03,-4.995864166801311512e-09
6.224896293133497238e-03,-4.941343334508019325e-09
6.246785167604684830e-03,-4.885669646625956375e-09
6.268712691962718964e-03,-4.829163735564634408e-09
6.290678400546312332e-03,-4.774204143132010358e-09
6.312682759016752243e-03,-4.720746904496309071e-09
6.334725301712751389e-03,-4.668725850365262886e-09
6.356806494295597076e-03,-4.617140447749079613e-09
6.378925871104001999e-03,-4.565123390420922078e-09
6.401083897799253464e-03,-4.513217355395227059e-09
6.423280574381351471e-03,-4.463240443897120713e-09
6.445515435189008713e-03,-4.414219212378611701e-09
6.467788945883512497e-03,-4.364964834024931406e-09
6.490100640803575516e-03,-4.315315216274484555e-09
6.512450985610485077e-03,-4.266470732261495868e-09
6.534839514642953873e-03,-4.219729898835566928e-09
6.557266693562269211e-03,-4.174180112670455856e-09
6.579732522368431091e-03,-4.129198316604743013e-09
6.602236535400152206e-03,-4.083554827616353577e-09
6.624779198318719864e-03,-4.037844725246486632e-09
6.647360045462846756e-03,-3.994355068925870000e-09
6.669979542493820190e-03,-3.952079552504983440e-09
6.692637689411640167e-03,-3.909392809475775721e-09
6.715334020555019379e-03,-3.865547881787279039e-09
6.738069001585245132e-03,-3.821564398265309137e-09
6.760842166841030121e-03,-3.778675594645619640e-09
6.783653981983661652e-03,-3.738145348819443825e-09
6.806503981351852417e-03,-3.698737316426559119e-09
6.829392630606889725e-03,-3.659242020503938875e-09
6.852319929748773575e-03,-3.619979649371884989e-09
6.875285413116216660e-03,-3.580831631211367494e-09
6.898289546370506287e-03,-3.541879012303184027e-09
6.921331863850355148e-03,-3.503664025572561513e-09
6.944412831217050552e-03,-3.466217091130374683e-09
6.967531982809305191e-03,-3.428540118477485521e-09
6.990689784288406372e-03,-3.392594205564591903e-09
7.013886235654354095e-03,-3.357241151746848118e-09
7.037120871245861053e-03,-3.321020791702267161e-09
7.060394156724214554e-03,-3.284871041842052364e-09
7.083705626428127289e-03,-3.248793012389228352e-09
7.107055746018886566e-03,-3.214492005909619365e-09
7.130444049835205078e-03,-3.180533170166199852e-09
7.153871003538370132e-03,-3.146897409322946260e-09
7.177336607128381729e-03,-3.114782876068034057e-09
7.200840394943952560e-03,-3.082693655898083307e-09
7.224382832646369934e-03,-3.050463437404005163e-09
7.247963454574346542e-03,-3.016303651293128496e-09
7.271582726389169693e-03,-2.982754043756585816e-09
7.295240182429552078e-03,-2.951304090004214231e-09
7.318936288356781006e-03,-2.921430652946810369e-09
7.342671044170856476e-03,-2.892241113272575603e-09
7.366443984210491180e-03,-2.862075465515090400e-09
7.390255574136972427e-03,-2.832852397105511955e-09
7.414105348289012909e-03,-2.803284493424484936e-09
7.437993772327899933e-03,-2.772298612896406667e-09
7.461920846253633499e-03,-2.741459947941393693e-09
7.485886104404926300e-03,-2.712337687782451212e-09
7.509890012443065643e-03,-2.685650368761116624e-09
7.533932104706764221e-03,-2.659702458274182391e-09
7.558012846857309341e-03,-2.632557949411307163e-09
7.582131773233413696e-03,-2.604672033612587256e-09
7.606289349496364594e-03,-2.577051017027542912e-09
7.630485575646162033e-03,-2.549840338872400025e-09
7.654719986021518707e-03,-2.524326969677304078e-09
7.678993046283721924e-03,-2.498955709029360150e-09
7.703304290771484375e-03,-2.473847571238252385e-09
7.727654185146093369e-03,-2.448093949780627554e-09
7.752042263746261597e-03,-2.422875233776267123e-09
7.776468992233276367e-03,-2.397307019563754693e-09
7.800934370607137680e-03,-2.371991048022437099e-09
7.825437933206558228e-03,-2.348111927119589382e-09
7.849980145692825317e-03,-2.324838987988187000e-09
7.874560542404651642e-03,-2.302591450842328413e-09
7.899179123342037201e-03,-2.279424649032080197e-09
7.923836819827556610e-03,-2.255755582325491559e-09
7.948532700538635254e-03,-2.232096729670729474e-09
7.973266765475273132e-03,-2.209246785511709277e-09
7.998039945960044861e-03,-2.188109693435080771e-09
8.022851310670375824e-03,-2.166460788544100069e-09
8.047700859606266022e-03,-2.144314947827297146e-09
8.072589524090290070e-03,-2.122348297106668724e-09
8.097516372799873352e-03,-2.100545515304474975e-09
8.122481405735015869e-03,-2.079565852852738317e-09
8.147484622895717621e-03,-2.058599513077297161e-09
8.172526955604553223e-03,-2.038331503584345228e-09
8.197607472538948059e-03,-2.018515132817810809e-09
8.222726173698902130e-03,-1.998606613540232502e-09
8.247883990406990051e-03,-1.978397001778375852e-09
8.273079991340637207e-03,-1.958883943942169026e-09
8.298314176499843597e-03,-1.939227445291180629e-09
8.323586545884609222e-03,-1.920446468517411631e-09
8.348898030817508698e-03,-1.901728996500651192e-09
8.374247699975967407e-03,-1.882469735647873676e-09
8.399635553359985352e-03,-1.863150078662556552e-09
8.425062522292137146e-03,-1.844246533266868937e-09
8.450527675449848175e-03,-1.826662154869040933e-09
8.476031012833118439e-03,-1.809912886230335971e-09
8.501572534441947937e-03,-1.792908488340572148e-09
8.527153171598911285e-03,-1.774376645613529035e-09
8.552771992981433868e-03,-1.754848599766489770e-09
8.578428998589515686e-03,-1.737428867443213676e-09
8.604125119745731354e-03,-1.721026987588913926e-09
8.629859425127506256e-03,-1.705917740402185245e-09
8.655631914734840393e-03,-1.690091844253061026e-09
8.681443519890308380e-03,-1.673268412716311104e-09
8.707293309271335602e-03,-1.655356962615428529e-09
8.733181282877922058e-03,-1.638514990354167367e-09
8.759107440710067749e-03,-1.623002954254104679e-09
8.785072714090347290e-03,-1.608454591739416628e-09
8.811076171696186066e-03,-1.594197218679482830e-09
8.837117813527584076e-03,-1.578403852064980128e-09
8.863198570907115936e-03,-1.561719864540123126e-09
8.889317512512207031e-03,-1.546193617585345237e-09
8.915474638342857361e-03,-1.531121895936848887e-09
8.941669948399066925e-03,-1.517442838050442333e-09
8.967904374003410339e-03,-1.503459023943776174e-09
8.994176983833312988e-03,-1.489152356981549019e-09
9.020487777888774872e-03,-1.474979915982999046e-09
9.046837687492370605e-03,-1.460607190750806694e-09
9.073225781321525574e-03,-1.446233133250984793e-09
9.099652059376239777e-03,-1.431669449658556914e-09
9.126116521656513214e-03,-1.417062023278958804e-09
9.152620099484920502e-03,-1.403985816494923711e-09
9.179161861538887024e-03,-1.391983306398003606e-09
9.205741807818412781e-03,-1.379484526609076056e-09
9.232360869646072388e-03,-1.366472379693561834e-09
9.259018115699291229e-03,-1.352906009444154734e-09
9.285713545978069305e-03,-1.339542476941346649e-09
9.312448091804981232e-03,-1.326518228594864013e-09
9.339220821857452393e-03,-1.313930741986268913e-09
9.366031736135482788e-03,-1.301905028228134142e-09
9.392880834639072418e-03,-1.289749751443025616e-09
9.419769048690795898e-03,-1.278314343267084041e-09
9.446695446968078613e-03,-1.266198479399349708e-09
9.473660029470920563e-03,-1.254401693628892644e-09
9.500663727521896362e-03,-1.242560054848240725e-09
9.527705609798431396e-03,-1.230488821946096323e-09
9.554785676300525665e-03,-1.218683931547559496e-09
9.581903927028179169e-03,-1.207143940362698231e-09
9.609061293303966522e-03,-1.195254673014289892e-09
9.636256843805313110e-03,-1.184337850013150728e-09
9.663490578532218933e-03,-1.174526809144538220e-09
9.690763428807258606e-03,-1.164395135866413966e-09
9.718074463307857513e-03,-1.153770634587658606e-09
9.745423682034015656e-03,-1.142015149113717598e-09
9.772811084985733032e-03,-1.130427085271890064e-09
9.800237603485584259e-03,-1.119314974040719335e-09
9.827702306210994720e-03,-1.109761615936122325e-09
9.855205193161964417e-03,-1.100179058965977674e-09
9.882747195661067963e-03,-1.090431078765163875e-09
9.910327382385730743e-03,-1.079963451999788049e-09
9.937945753335952759e-03,-1.069473842818524645e-09
9.965603239834308624e-03,-1.059361043331819019e-09
9.993298910558223724e-03,-1.050090236986989112e-09
1.002103276550769806e-02,-1.040550756670199917e-09
1.004880480468273163e-02,-1.031016383379323997e-09
1.007661595940589905e-02,-1.021090767494570173e-09
1.010446529835462570e-02,-1.011779771076248835e-09
1.013235282152891159e-02,-1.002622429524535619e-09
1.016027946025133133e-02,-9.937870526499636981e-10
1.018824428319931030e-02,-9.853078353216915275e-10
1.021624729037284851e-02,-9.763797548245634061e-10
1.024428848177194595e-02,-9.669072209561591080e-10
1.027236878871917725e-02,-9.570130243830021755e-10
1.030048727989196777e-02,-9.480753959678622778e-10
1.032864395529031754e-02,-9.401415201892859841e-10
1.035683974623680115e-02,-9.323710692399345135e-10
1.038507372140884399e-02,-9.236543752066950219e-10
1.041334588080644608e-02,-9.155944336036725417e-10
1.044165715575218201e-02,-9.073347628785199959e-10
1.047000661492347717e-02,-8.987036670404791039e-10
1.049839425832033157e-02,-8.907979909267282892e-10
1.052682008594274521e-02,-8.829773578966637615e-10
1.055528502911329269e-02,-8.748542446035401099e-10
1.058378815650939941e-02,-8.664692852100586151e-10
1.061232946813106537e-02,-8.587588973263393655e-10
1.064090989530086517e-02,-8.515334548597763842e-10
1.066952850669622421e-02,-8.442915255812977193e-10
1.069818530231714249e-02,-8.360014902564216754e-10
1.072688028216362000e-02,-8.281992314174146941e-10
1.075561437755823135e-02,-8.209321555874282694e-10
1.078438665717840195e-02,-8.141501917080518069e-10
1.081319712102413177e-02,-8.069784285247294520e-10
1.084204670041799545e-02,-8.001618256869846846e-10
1.087093446403741837e-02,-7.934541357279556451e-10
1.089986041188240051e-02,-7.858461659182580661e-10
1.092882547527551651e-02,-7.785008193650355679e-10
1.095782872289419174e-02,-7.706950633235010173e-10
1.098687015473842621e-02,-7.638431553935731699e-10
1.101594977080821991e-02,-7.576103633333275411e-10
1.104506850242614746e-02,-7.514899813543252094e-10
1.107422541826963425e-02,-7.455718820104095812e-10
1.110342051833868027e-02,-7.388579192912914095e-10
1.113265473395586014e-02,-7.309542970901361514e-10
1.116192713379859924e-02,-7.236625743090030483e-10
1.119123771786689758e-02,-7.177681227155119359e-10
1.122058741748332977e-02,-7.119595468729755794e-10
1.124997530132532120e-02,-7.059595130698426146e-10
1.127940136939287186e-02,-7.001776936021997244e-10
1.130886562168598175e-02,-6.947737940521392375e-10
1.133836898952722549e-02,-6.887488912532546692e-10
1.136791054159402847e-02,-6.812550523704885563e-10
1.139749027788639069e-02,-6.741106006735719802e-10
1.142710912972688675e-02,-6.687146392181375631e-10
1.145676616579294205e-02,-6.635926252940294034e-10
1.148646138608455658e-02,-6.583187328601525223e-10
1.151619479060173035e-02,-6.524574214239464709e-10
1.154596731066703796e-02,-6.469628721639253399e-10
1.157577801495790482e-02,-6.410632580333697206e-10
1.160562690347433090e-02,-6.350002745847405095e-10
1.163551490753889084e-02,-6.289671006243224838e-10
1.166544109582901001e-02,-6.229072813113134544e-10
1.169540546834468842e-02,-6.184710521495162538e-10
1.172540895640850067e-02,-6.146068098900059340e-10
1.175545062869787216e-02,-6.097726767961830774e-10
1.178553048521280289e-02,-6.039809763436210233e-10
1.181564852595329285e-02,-5.980490547230488119e-10
1.184580568224191666e-02,-5.923800339147078375e-10
1.187600102275609970e-02,-5.870009478492477228e-10
1.190623454749584198e-02,-5.816154780013960135e-10
1.193650718778371811e-02,-5.768799327121598708e-10
1.196681801229715347e-02,-5.734245300814677648e-10
1.199716702103614807e-02,-5.691248583516994586e-10
1.202755421400070190e-02,-5.631706212483322815e-10
1.205798052251338959e-02,-5.575121475587252462e-10
1.208844501525163651e-02,-5.525477853041138587e-10
1.211894769221544266e-02,-5.482922449395744025e-10
1.214948948472738266e-02,-5.441727624067027591e-10
1.218006946146488190e-02,-5.396127988888110849e-10
1.221068762242794037e-02,-5.348527176707307262e-10
1.224134489893913269e-02,-5.304816586004790224e-10
1.227204035967588425e-02,-5.255279544869040365e-10
1.230277400463819504e-02,-5.205816333564428078e-10
1.233354583382606506e-02,-5.162521521384633161e-10
1.236435677856206894e-02,-5.121909563143844935e-10
1.239520590752363205e-02,-5.077036568934545357e-10
1.242609322071075439e-02,-5.037485428793786468e-10
1.245701964944601059e-02,-4.997054992017524455e-10
1.248798426240682602e-02,-4.953972232435432943e-10
1.251898705959320068e-02,-4.906536843485298505e-10
1.255002897232770920e-02,-4.864220692901710663e-10
1.258110906928777695e-02,-4.827904187543197168e-10
1.261222735047340393e-02,-4.792022889610336733e-10
1.264338381588459015e-02,-4.747326420861952556e-10
1.267457939684391022e-02,-4.706905420981399857e-10
1.270581316202878952e-02,-4.668925246420485564e-10
1.273708511143922806e-02,-4.628242789017633640e-10
1.276839617639780045e-02,-4.584136403806837734e-10
1.279974542558193207e-02,-4.542501930160369739e-10
1.283113285899162292e-02,-4.511877538249109421e-10
1.286255940794944763e-02,-4.480407989060353202e-10
1.289402414113283157e-02,-4.442404777371677937e-10
1.292552705854177475e-02,-4.397977815262521517e-10
1.295706816017627716e-02,-4.356107974334832988e-10
1.298864837735891342e-02,-4.320586111106194949e-10
1.302026677876710892e-02,-4.293372324326583112e-10
1.305192336440086365e-02,-4.266991759926952454e-10
1.308361906558275223e-02,-4.231917039021482196e-10
1.311535295099020004e-02,-4.189395497178338701e-10
1.314712502062320709e-02,-4.147309162760848267e-10
1.317893527448177338e-02,-4.106158746353116840e-10
1.321078464388847351e-02,-4.074184878355424644e-10
1.324267219752073288e-02,-4.049591217913928176e-10
1.327459793537855148e-02,-4.028939959432875639e-10
1.330656278878450394e-02,-3.996584174714712390e-10
1.333856582641601562e-02,-3.951636240451250615e-10
1.337060704827308655e-02,-3.914883694999815589e-10
1.340268738567829132e-02,-3.877802245977335360e-10
1.343480590730905533e-02,-3.849963403634859560e-10
1.346696261316537857e-02,-3.818267368949079810e-10
1.349915750324726105e-02,-3.793159120135669582e-10
1.353139150887727737e-02,-3.769490275473685870e-10
1.356366369873285294e-02,-3.738636067396328144e-10
1.359597407281398773e-02,-3.701972062231106975e-10
1.362832356244325638e-02,-3.665279191267245551e-10
1.366071123629808426e-02,-3.635460543716106940e-10
1.369313709437847137e-02,-3.605188370059408953e-10
1.372560206800699234e-02,-3.578113083602119104e-10
1.375810522586107254e-02,-3.552297900277778808e-10
1.379064656794071198e-02,-3.531888392860338399e-10
1.382322609424591064e-02,-3.502304279923151853e-10
1.385584473609924316e-02,-3.462048980829024458e-10
1.388850156217813492e-02,-3.432958917137796107e-10
1.392119657248258591e-02,-3.407354953743890746e-10
1.395393069833517075e-02,-3.385774993702739266e-10
1.398670300841331482e-02,-3.355699607077156088e-10
1.401951350271701813e-02,-3.330098974352324603e-10
1.405236311256885529e-02,-3.305737350522974793e-10
1.408525090664625168e-02,-3.277905447074402900e-10
1.411817688494920731e-02,-3.247795365979300186e-10
1.415114104747772217e-02,-3.219733646364630886e-10
1.418414432555437088e-02,-3.195979036973994880e-10
1.421718578785657883e-02,-3.170014806208598657e-10
1.425026543438434601e-02,-3.147766491906622832e-10
1.428338419646024704e-02,-3.124787095742931342e-10
1.431654114276170731e-02,-3.102372247987261744e-10
1.434973627328872681e-02,-3.073377108364638843e-10
1.438297051936388016e-02,-3.045631524756231556e-10
1.441624294966459274e-02,-3.017540661787165845e-10
1.444955356419086456e-02,-2.994858250282561585e-10
1.448290236294269562e-02,-2.974570589842073787e-10
1.451629027724266052e-02,-2.957925016033868815e-10
1.454971637576818466e-02,-2.937726728546863342e-10
1.458318065851926804e-02,-2.909578689092029435e-10
1.461668405681848526e-02,-2.876934801498975958e-10
1.465022563934326172e-02,-2.851089364597214626e-10
1.468380540609359741e-02,-2.836246237869488596e-10
1.471742335706949234e-02,-2.821200772995524630e-10
1.475108042359352112e-02,-2.800085163734422622e-10
1.478477567434310913e-02,-2.779333430069641508e-10
1.481850910931825638e-02,-2.753744454686568588e-10
1.485228165984153748e-02,-2.726556758148035442e-10
1.488609239459037781e-02,-2.701567580754016262e-10
1.491994131356477737e-02,-2.679982347153497813e-10
1.495382934808731079e-02,-2.662053910640338472e-10
1.498775556683540344e-02,-2.650899499911929524e-10
1.502171996980905533e-02,-2.630434203787501701e-10
1.505572255700826645e-02,-2.605548554690528817e-10
1.508976425975561142e-02,-2.579355617982059812e-10
1.512384414672851562e-02,-2.560268663742704121e-10
1.515796221792697906e-02,-2.543344423955318234e-10
1.519211940467357635e-02,-2.528925679978755170e-10
1.522631477564573288e-02,-2.508039331772238256e-10
1.526054833084344864e-02,-2.486900130271862963e-10
1.529482100158929825e-02,-2.464524417877811402e-10
1.532913185656070709e-02,-2.445185720567621956e-10
1.536348089575767517e-02,-2.427471557098215271e-10
1.539786811918020248e-02,-2.411414123937305476e-10
1.543229445815086365e-02,-2.390564690646357349e-10
1.546675898134708405e-02,-2.374601071331028379e-10
1.550126168876886368e-02,-2.359377138105855920e-10
1.553580351173877716e-02,-2.337776916494505031e-10
1.557038351893424988e-02,-2.317246672323136636e-10
1.560500171035528183e-02,-2.299331697264150876e-10
1.563965901732444763e-02,-2.282840999567881113e-10
1.567435450851917267e-02,-2.267428467206400455e-10
1.570908911526203156e-02,-2.254148395719468567e-10
1.574386097490787506e-02,-2.236391349885735735e-10
1.577867195010185242e-02,-2.218957240174290746e-10
1.581352204084396362e-02,-2.202410337437399335e-10
1.584840938448905945e-02,-2.181373831566801869e-10
1.588333584368228912e-02,-2.160420731200929367e-10
1.591829955577850342e-02,-2.142402366622775389e-10
1.595330238342285156e-02,-2.128752174535009090e-10
1.598834432661533356e-02,-2.122081815825183071e-10
1.602342352271080017e-02,-2.109258046001372122e-10
1.605854183435440063e-02,-2.089976941510585107e-10
1.609369926154613495e-02,-2.069995563847015774e-10
1.612889394164085388e-02,-2.050152825283646507e-10
1.616412773728370667e-02,-2.033937324119605705e-10
1.619940064847469330e-02,-2.019840406042305858e-10
1.623471081256866455e-02,-2.010238919769591348e-10
1.627006009221076965e-02,-2.001939031215371756e-10
1.630544848740100861e-02,-1.986112663221462071e-10
1.634087413549423218e-02,-1.965142493176585958e-10
1.637633889913558960e-02,-1.945452687834858807e-10
1.641184277832508087e-02,-1.932620591338363170e-10
1.644738391041755676e-02,-1.922432074641378108e-10
1.648296415805816650e-02,-1.907595886807555985e-10
1.651858352124691010e-02,-1.895869849999343160e-10
1.655424013733863831e-02,-1.879478378485899270e-10
1.658993586897850037e-02,-1.864962073661047270e-10
1.662566885352134705e-02,-1.851941933139755747e-10
1.666144095361232758e-02,-1.840963492760749887e-10
1.669725216925144196e-02,-1.830363360877385048e-10
1.673310063779354095e-02,-1.817098693734919834e-10
1.676898822188377380e-02,-1.799767557209008828e-10
1.680491492152214050e-02,-1.784247194436261452e-10
1.684087887406349182e-02,-1.770386892641084842e-10
1.687688194215297699e-02,-1.757400613922044386e-10
1.691292412579059601e-02,-1.748505645826625710e-10
1.694900356233119965e-02,-1.738633959025293052e-10
1.698512211441993713e-02,-1.723585163482255211e-10
1.702127978205680847e-02,-1.708238273057105516e-10
1.705747470259666443e-02,-1.692903872640982854e-10
1.709370873868465424e-02,-1.683891359682831990e-10
1.712998189032077789e-02,-1.672462446311584472e-10
1.716629229485988617e-02,-1.663499754611663661e-10
1.720264181494712830e-02,-1.651730141549734299e-10
1.723903045058250427e-02,-1.639099689310086205e-10
1.727545633912086487e-02,-1.623318840460186152e-10
1.731192134320735931e-02,-1.610459821055343355e-10
1.734842360019683838e-02,-1.601201254919359940e-10
1.738496497273445129e-02,-1.593006004885211269e-10
1.742154546082019806e-02,-1.580614250595857584e-10
1.745816320180892944e-02,-1.567969643012645520e-10
1.749482005834579468e-02,-1.557002304863885911e-10
1.753151603043079376e-02,-1.545152339410549303e-10
1.756824925541877747e-02,-1.537706351140144534e-10
1.760502159595489502e-02,-1.523943748971134937e-10
1.764183305203914642e-02,-1.511438751933269486e-10
1.767868176102638245e-02,-1.501238716672403939e-10
1.771556958556175232e-02,-1.495425450137588541e-10
1.775249652564525604e-02,-1.482155370657878279e-10
1.778946071863174438e-02,-1.467658772291713376e-10
1.782646402716636658e-02,-1.458175663548999523e-10
1.786350645124912262e-02,-1.452608311414138598e-10
1.790058612823486328e-02,-1.444290936847281159e-10
1.793770492076873779e-02,-1.431547935748511691e-10
1.797486282885074615e-02,-1.417325146135794967e-10
1.801205798983573914e-02,-1.407447491885704949e-10
1.804929226636886597e-02,-1.399755172881711474e-10
1.808656379580497742e-02,-1.388225923104613457e-10
1.812387444078922272e-02,-1.382166325836209353e-10
1.816122420132160187e-02,-1.378877012570001170e-10
1.819861121475696564e-02,-1.363650581343023305e-10
1.823603734374046326e-02,-1.347502665005606559e-10
1.827350258827209473e-02,-1.338121558003280143e-10
1.831100508570671082e-02,-1.334906352123965689e-10
1.834854669868946075e-02,-1.329078513911952086e-10
1.838612742722034454e-02,-1.317585207605276310e-10
1.842374540865421295e-02,-1.306208752271942330e-10
1.846140250563621521e-02,-1.298324225906810625e-10
1.849909871816635132e-02,-1.289632567402776431e-10
1.853683218359947205e-02,-1.278540467941624570e-10
1.857460476458072662e-02,-1.268843641266670375e-10
1.861241646111011505e-02,-1.263661675299232456e-10
1.865026541054248810e-02,-1.255870962779681577e-10
1.868815347552299500e-02,-1.246048264569310504e-10
1.872608065605163574e-02,-1.237833446854352815e-10
1.876404508948326111e-02,-1.229845114636418657e-10
1.880204863846302032e-02,-1.220070156016106466e-10
1.884009130299091339e-02,-1.208463884516675080e-10
1.887817122042179108e-02,-1.199639970694832414e-10
1.891629025340080261e-02,-1.194508519875014940e-10
1.895444653928279877e-02,-1.189970899595493847e-10
1.899264194071292877e-02,-1.180144731938170821e-10
1.903087645769119263e-02,-1.172228702994715377e-10
1.906914822757244110e-02,-1.165480351117409441e-10
1.910745911300182343e-02,-1.157228410320065848e-10
1.914580911397933960e-02,-1.142667210851655568e-10
1.918419636785984039e-02,-1.132976212847580655e-10
1.922262273728847504e-02,-1.130111143554657360e-10
1.926108822226524353e-02,-1.130945476157663165e-10
1.929959096014499664e-02,-1.124202606006541316e-10
1.933813281357288361e-02,-1.114788747424988458e-10
1.937671378254890442e-02,-1.101764166011598434e-10
1.941533200442790985e-02,-1.090378204393616102e-10
1.945398934185504913e-02,-1.085023321190092815e-10
1.949268579483032227e-02,-1.080044387258283223e-10
1.953141950070858002e-02,-1.076295441659880225e-10
1.957019232213497162e-02,-1.069260652242220999e-10
1.960900425910949707e-02,-1.062130522422322088e-10
1.964785344898700714e-02,-1.053414994123258452e-10
1.968674175441265106e-02,-1.043524711086263324e-10
1.972566731274127960e-02,-1.035403290883252225e-10
1.976463198661804199e-02,-1.031752600022528554e-10
1.980363577604293823e-02,-1.029546725650476446e-10
1.984267681837081909e-02,-1.019393736090279390e-10
1.988175697624683380e-02,-1.012130795841059694e-10
1.992087624967098236e-02,-1.003701566304471271e-10
1.996003277599811554e-02,-1.000447086285660703e-10
1.999922841787338257e-02,-9.921013316427362838e-11
2.003846317529678345e-02,-9.834583147849684792e-11
2.007773518562316895e-02,-9.756352670198253918e-11
2.011704631149768829e-02,-9.718301163808007459e-11
2.015639655292034149e-02,-9.661607625055523840e-11
2.019578404724597931e-02,-9.640774289998432778e-11
2.023521065711975098e-02,-9.578508819441111655e-11
2.027467638254165649e-02,-9.491886443502295378e-11
2.031417936086654663e-02,-9.390739574843820492e-11
2.035372145473957062e-02,-9.306988513202441027e-11
2.039330266416072845e-02,-9.290169328268760296e-11
2.043292112648487091e-02,-9.265520989343301039e-11
2.047257870435714722e-02,-9.207873352679030177e-11
2.051227539777755737e-02,-9.108140630598171583e-11
2.055200934410095215e-02,-9.041246917806944339e-11
2.059178240597248077e-02,-8.977413257227340182e-11
2.063159272074699402e-02,-8.932059258892621756e-11
2.067144215106964111e-02,-8.900433168257393390e-11
2.071133069694042206e-02,-8.835586429167818778e-11
2.075125649571418762e-02,-8.770564829951865704e-11
2.079122141003608704e-02,-8.705951931586852766e-11
2.083122543990612030e-02,-8.652137339915100256e-11
2.087126672267913818e-02,-8.607781154523763689e-11
2.091134712100028992e-02,-8.558696112936914346e-11
2.095146663486957550e-02,-8.480563473689528564e-11
2.099162340164184570e-02,-8.446921634375215149e-11
2.103181928396224976e-02,-8.405885709716898191e-11
2.107205428183078766e-02,-8.351708213893971333e-11
2.111232653260231018e-02,-8.256453853938694465e-11
2.115263789892196655e-02,-8.210689073084864731e-11
2.119298838078975677e-02,-8.178341337483630014e-11
2.123337611556053162e-02,-8.123465788933970089e-11
2.127380296587944031e-02,-8.084068137126365627e-11
2.131426893174648285e-02,-8.044702404230719139e-11
2.135477215051651001e-02,-7.988654182611298893e-11
2.139531448483467102e-02,-7.928897816089630624e-11
2.143589407205581665e-02,-7.859524142617146936e-11
2.147651277482509613e-02,-7.807285373750971758e-11
2.151717059314250946e-02,-7.756993658514232948e-11
2.155786566436290741e-02,-7.755723147040427534e-11
2.159859985113143921e-02,-7.708907123760155855e-11
2.163937315344810486e-02,-7.652373873456852493e-11
2.168018370866775513e-02,-7.584897987467087432e-11
2.172103337943553925e-02,-7.505686350217644076e-11
2.176192216575145721e-02,-7.438417937155605841e-11
2.180284820497035980e-02,-7.430661641549818341e-11
2.184381335973739624e-02,-7.414050623433254827e-11
2.188481763005256653e-02,-7.398392315449697776e-11
2.192585915327072144e-02,-7.338030183490218405e-11
2.196693979203701019e-02,-7.258052492353783691e-11
2.200805954635143280e-02,-7.175048055696464644e-11
2.204921655356884003e-02,-7.152170522495282512e-11
2.209041267633438110e-02,-7.124674461511659729e-11
2.213164791464805603e-02,-7.096560838970589202e-11
2.217292040586471558e-02,-7.070517782370444593e-11
2.221423201262950897e-02,-7.032945059659567733e-11
2.225558273494243622e-02,-6.954718051455088812e-11
2.229697071015834808e-02,-6.885050862770469848e-11
2.233839780092239380e-02,-6.826088305711408566e-11
2.237986214458942413e-02,-6.805968982837029557e-11
2.242136560380458832e-02,-6.807207575398876997e-11
2.246290817856788635e-02,-6.780755817947792252e-11
2.250448800623416901e-02,-6.715938222212614050e-11
2.254610694944858551e-02,-6.658398138403853750e-11
2.258776500821113586e-02,-6.605908875467747521e-11
2.262946031987667084e-02,-6.562224375006309174e-11
2.267119474709033966e-02,-6.550585074371895189e-11
2.271296828985214233e-02,-6.514264128121283193e-11
2.275477908551692963e-02,-6.467468227633332845e-11
2.279662899672985077e-02,-6.450751044440039550e-11
2.283851802349090576e-02,-6.393161694484561508e-11
2.288044430315494537e-02,-6.332841889777895972e-11
2.292240969836711884e-02,-6.263844304355004056e-11
2.296441420912742615e-02,-6.270799851604280661e-11
2.300645597279071808e-02,-6.254233242408702154e-11
2.304853685200214386e-02,-6.217790171625381390e-11
2.309065684676170349e-02,-6.160888466055780555e-11
2.313281409442424774e-02,-6.119420942196640567e-11
2.317501045763492584e-02,-6.065412061495578655e-11
2.321724593639373779e-02,-6.060310586697426061e-11
2.325951866805553436e-02,-6.028818416714543105e-11
2.330183051526546478e-02,-5.956226484249427244e-11
2.334417961537837982e-02,-5.928427887491594106e-11
2.338656783103942871e-02,-5.905161082342402779e-11
2.342899516224861145e-02,-5.881568843069118202e-11
2.347145974636077881e-02,-5.850133572016247285e-11
2.351396344602108002e-02,-5.792948412630671839e-11
2.355650626122951508e-02,-5.771283104194502300e-11
2.359908632934093475e-02,-5.705968336711109146e-11
2.364170551300048828e-02,-5.690054677431888308e-11
2.368436381220817566e-02,-5.658421647902756035e-11
2.372705936431884766e-02,-5.677653486246825310e-11
2.376979403197765350e-02,-5.599787647470044760e-11
