t_H,dBz
3.155292011797428131e-03,-2.848227764751243285e-10
3.166423412039875984e-03,-2.827513223557787114e-10
3.177574370056390762e-03,-2.799966924982300043e-10
3.188744885846972466e-03,-2.770584872635595275e-10
3.199935192242264748e-03,-2.750078498259256321e-10
3.211145056411623955e-03,-2.727265635549258604e-10
3.222374478355050087e-03,-2.701677770389210309e-10
3.233623690903186798e-03,-2.671980969815024309e-10
3.244892461225390434e-03,-2.652885133791471617e-10
3.256180789321660995e-03,-2.641638574552018781e-10
3.267488675191998482e-03,-2.615054284227369408e-10
3.278816351667046547e-03,-2.584689129392359064e-10
3.290163585916161537e-03,-2.563227963214842475e-10
3.301530377939343452e-03,-2.541779564602109076e-10
3.312916727736592293e-03,-2.518007469198835224e-10
3.324322868138551712e-03,-2.505261831320382271e-10
3.335748566314578056e-03,-2.480092242684861503e-10
3.347193822264671326e-03,-2.456221337432396012e-10
3.358658635988831520e-03,-2.435574242287685820e-10
3.370143240317702293e-03,-2.415521394016906243e-10
3.381647402420639992e-03,-2.395883491601580317e-10
3.393171122297644615e-03,-2.376369656609256253e-10
3.404714399948716164e-03,-2.356450035101431695e-10
3.416277468204498291e-03,-2.337067761537525712e-10
3.427860094234347343e-03,-2.314120839397304508e-10
3.439462278038263321e-03,-2.293433498667951653e-10
3.451084019616246223e-03,-2.279240407521143652e-10
3.462725551798939705e-03,-2.258482012518214788e-10
3.474386641755700111e-03,-2.239486096566878359e-10
3.486067289486527443e-03,-2.221401396163003028e-10
3.497767494991421700e-03,-2.200537807528490930e-10
3.509487491101026535e-03,-2.186661823833091489e-10
3.521227044984698296e-03,-2.166822971050308411e-10
3.532986156642436981e-03,-2.146031685690275026e-10
3.544765058904886246e-03,-2.127159143272550068e-10
3.556563518941402435e-03,-2.117719749561430831e-10
3.568381536751985550e-03,-2.098626550317561623e-10
3.580219112336635590e-03,-2.073371196953388562e-10
3.592076478525996208e-03,-2.056321363186341955e-10
3.603953402489423752e-03,-2.046671304656300094e-10
3.615849884226918221e-03,-2.027483736455337748e-10
3.627765923738479614e-03,-2.010208943747926469e-10
3.639701753854751587e-03,-1.995087428596775680e-10
3.651657141745090485e-03,-1.975416219490711001e-10
3.663632087409496307e-03,-1.961461132404807017e-10
3.675626590847969055e-03,-1.947730587925633472e-10
3.687640884891152382e-03,-1.931135668042927023e-10
3.699674736708402634e-03,-1.918071396156406649e-10
3.711728146299719810e-03,-1.899101292890392756e-10
3.723801113665103912e-03,-1.882277111953101212e-10
3.735893871635198593e-03,-1.867135890343263327e-10
3.748006187379360199e-03,-1.853664582940339756e-10
3.760138060897588730e-03,-1.838698776568392645e-10
3.772289725020527840e-03,-1.830076090669763289e-10
3.784460946917533875e-03,-1.811333999457431787e-10
3.796651726588606834e-03,-1.791825715580230849e-10
3.808862064033746719e-03,-1.781815806012332359e-10
3.821092192083597183e-03,-1.767609669744985013e-10
3.833341877907514572e-03,-1.753382578018047866e-10
3.845611121505498886e-03,-1.739296900948872349e-10
3.857899922877550125e-03,-1.727497311865278107e-10
3.870208514854311943e-03,-1.710473707117188269e-10
3.882536664605140686e-03,-1.696406903839431379e-10
3.894884372130036354e-03,-1.687565087671316633e-10
3.907251637428998947e-03,-1.673305383143031122e-10
3.919638693332672119e-03,-1.657645132269180976e-10
3.932045307010412216e-03,-1.643921943017545573e-10
3.944471478462219238e-03,-1.634371110670329585e-10
3.956917207688093185e-03,-1.620866219020911103e-10
3.969382494688034058e-03,-1.604985033765160551e-10
3.981867339462041855e-03,-1.598329801844045051e-10
3.994372207671403885e-03,-1.582774189490265826e-10
4.006896633654832840e-03,-1.567728863394179939e-10
4.019440617412328720e-03,-1.558571188775559335e-10
4.032004158943891525e-03,-1.547219852238157500e-10
4.044587258249521255e-03,-1.533982246781917524e-10
4.057189915329217911e-03,-1.523509651768506501e-10
4.069812130182981491e-03,-1.510301883556053326e-10
4.082454368472099304e-03,-1.500300300660839525e-10
4.095116164535284042e-03,-1.486527984040364458e-10
4.107797518372535706e-03,-1.474590172190204385e-10
4.120498429983854294e-03,-1.465950000278937182e-10
4.133218899369239807e-03,-1.456208764682997980e-10
4.145958926528692245e-03,-1.442795882766745308e-10
4.158718511462211609e-03,-1.429598106561513760e-10
4.171497654169797897e-03,-1.418064971003829555e-10
4.184296820312738419e-03,-1.407888250426481136e-10
4.197115544229745865e-03,-1.403209354267076492e-10
4.209953825920820236e-03,-1.393347798250843539e-10
4.222811665385961533e-03,-1.378375746874382912e-10
4.235689062625169754e-03,-1.366440849359662479e-10
4.248586017638444901e-03,-1.358508305848715736e-10
4.261502530425786972e-03,-1.349894362956405303e-10
4.274439066648483276e-03,-1.332721710767259538e-10
4.287395160645246506e-03,-1.326624504693896256e-10
4.300370812416076660e-03,-1.322478515586311687e-10
4.313366021960973740e-03,-1.309936048521365137e-10
4.326380789279937744e-03,-1.296181217913527917e-10
4.339415114372968674e-03,-1.285399842121393021e-10
4.352468997240066528e-03,-1.280934802672106798e-10
4.365542437881231308e-03,-1.271605876151937764e-10
4.378635901957750320e-03,-1.259910648032658287e-10
4.391748923808336258e-03,-1.247225656086925483e-10
4.404881503432989120e-03,-1.244430114510919338e-10
4.418033640831708908e-03,-1.232963176001078409e-10
4.431205336004495621e-03,-1.220890194497670223e-10
4.444396588951349258e-03,-1.214247036251947520e-10
4.457607399672269821e-03,-1.208644295758176668e-10
4.470838233828544617e-03,-1.197506260819380941e-10
4.484088625758886337e-03,-1.185092995958925144e-10
4.497358575463294983e-03,-1.175104596962128767e-10
4.510648082941770554e-03,-1.172583280473205036e-10
4.523957148194313049e-03,-1.167379803934665006e-10
4.537285771220922470e-03,-1.153806217235597842e-10
4.550633952021598816e-03,-1.144114525342132538e-10
4.564002156257629395e-03,-1.133791185936594559e-10
4.577389918267726898e-03,-1.128801427330294871e-10
4.590797238051891327e-03,-1.121218187738470817e-10
4.604224115610122681e-03,-1.112450548346188839e-10
4.617670550942420959e-03,-1.102089391968874565e-10
4.631136544048786163e-03,-1.098631047247167203e-10
4.644622094929218292e-03,-1.091038648315389992e-10
4.658127203583717346e-03,-1.076947697686847505e-10
4.671652335673570633e-03,-1.071858435341965787e-10
4.685197025537490845e-03,-1.069964117306199114e-10
4.698761273175477982e-03,-1.057816056970750651e-10
4.712345078587532043e-03,-1.047259501341102350e-10
4.725948441773653030e-03,-1.043167080494455945e-10
4.739571362733840942e-03,-1.037140373583156361e-10
4.753213841468095779e-03,-1.024408405325694105e-10
4.766876343637704849e-03,-1.019392209533620530e-10
4.780558403581380844e-03,-1.017097517319598410e-10
4.794260021299123764e-03,-1.007441491340799189e-10
4.807981196790933609e-03,-9.994284566605671216e-11
4.821721930056810379e-03,-9.899403519142424557e-11
4.835482221096754074e-03,-9.850199822469818400e-11
4.849262069910764694e-03,-9.778322596076804984e-11
4.863061476498842239e-03,-9.703745446065781266e-11
4.876880906522274017e-03,-9.662413924527157860e-11
4.890719894319772720e-03,-9.579576021323532586e-11
4.904578439891338348e-03,-9.515138676974288501e-11
4.918456543236970901e-03,-9.450325938464843034e-11
4.932354204356670380e-03,-9.338935180736029906e-11
4.946271423250436783e-03,-9.312015047946431423e-11
4.960208199918270111e-03,-9.256967414827954599e-11
4.974165000021457672e-03,-9.169801029607071996e-11
4.988141357898712158e-03,-9.142486767643731582e-11
5.002137273550033569e-03,-9.097010644776304389e-11
5.016152746975421906e-03,-8.930757522396248760e-11
5.030187778174877167e-03,-8.902591164261508538e-11
5.044242367148399353e-03,-8.916281601933917500e-11
5.058316513895988464e-03,-8.852971133954667948e-11
5.072410684078931808e-03,-8.734954426437013808e-11
5.086524412035942078e-03,-8.656371452975264447e-11
5.100657697767019272e-03,-8.623839142796185797e-11
5.114810541272163391e-03,-8.560822190029071521e-11
5.128982942551374435e-03,-8.523284855677104588e-11
5.143174901604652405e-03,-8.504805193432218857e-11
5.157386418431997299e-03,-8.332730339066785064e-11
5.171617493033409119e-03,-8.319143984802934710e-11
5.185868591070175171e-03,-8.325423683785970752e-11
5.200139246881008148e-03,-8.251994920716043680e-11
5.214429460465908051e-03,-8.146210095372197202e-11
5.228739231824874878e-03,-8.076340984874974538e-11
5.243068560957908630e-03,-8.051168065570379895e-11
5.257417447865009308e-03,-8.026791731285953801e-11
5.271785892546176910e-03,-7.968944948366640801e-11
5.286174360662698746e-03,-7.862825668336625995e-11
5.300582386553287506e-03,-7.829192849584387659e-11
5.315009970217943192e-03,-7.828315773394933785e-11
5.329457111656665802e-03,-7.735435902933573971e-11
5.343923810869455338e-03,-7.650562128258542316e-11
5.358410067856311798e-03,-7.593361356361683079e-11
5.372915882617235184e-03,-7.625911013775521496e-11
5.387441720813512802e-03,-7.555979453233163667e-11
5.401987116783857346e-03,-7.453332395712664038e-11
5.416552070528268814e-03,-7.416246783353841465e-11
5.431136582046747208e-03,-7.433972881720762871e-11
5.445740651339292526e-03,-7.334521184843012520e-11
5.460364278405904770e-03,-7.233871834877447782e-11
5.475007463246583939e-03,-7.235513577175112232e-11
5.489670671522617340e-03,-7.246127309290528729e-11
5.504353437572717667e-03,-7.113766520294717566e-11
5.519055761396884918e-03,-7.004241631136665092e-11
5.533777642995119095e-03,-7.080054598151974687e-11
5.548519082367420197e-03,-7.054869882727743402e-11
5.563280079513788223e-03,-6.950616471268489249e-11
5.578060634434223175e-03,-6.876911540221186669e-11
5.592860747128725052e-03,-6.856872014626702594e-11
5.607680883258581161e-03,-6.853607958934304634e-11
5.622520577162504196e-03,-6.749135972317077403e-11
5.637379828840494156e-03,-6.676446895337306842e-11
5.652258638292551041e-03,-6.686003140021767877e-11
5.667157005518674850e-03,-6.658942841575310467e-11
5.682074930518865585e-03,-6.626512533136619254e-11
5.697012413293123245e-03,-6.547863640182782774e-11
5.711969919502735138e-03,-6.493313525757216098e-11
5.726946983486413956e-03,-6.461011586855747169e-11
5.741943605244159698e-03,-6.418054976364828690e-11
5.756959784775972366e-03,-6.384039824558485066e-11
5.771995522081851959e-03,-6.358133464168247428e-11
5.787050817161798477e-03,-6.321396184283400999e-11
5.802125670015811920e-03,-6.237223237892663974e-11
5.817220546305179596e-03,-6.186096773719285125e-11
5.832334980368614197e-03,-6.175776556816003904e-11
5.847468972206115723e-03,-6.201752306145280613e-11
5.862622521817684174e-03,-6.124049878319937079e-11
5.877795629203319550e-03,-5.994583301971445621e-11
5.892988294363021851e-03,-5.969652550064097341e-11
5.908200517296791077e-03,-6.052983114734900028e-11
5.923432763665914536e-03,-5.984639173117756172e-11
5.938684567809104919e-03,-5.870320896050884585e-11
5.953955929726362228e-03,-5.860377461086585527e-11
5.969246849417686462e-03,-5.821807619321717198e-11
5.984557326883077621e-03,-5.797441693378146965e-11
5.999887362122535706e-03,-5.774925329604663204e-11
6.015236955136060715e-03,-5.753822418519405346e-11
6.030606105923652649e-03,-5.651611123536071091e-11
6.045995280146598816e-03,-5.632281099843261529e-11
6.061404012143611908e-03,-5.625148263854740094e-11
6.076832301914691925e-03,-5.601759334172839999e-11
6.092280149459838867e-03,-5.510943090758502194e-11
6.107747554779052734e-03,-5.466783276064646202e-11
6.123234517872333527e-03,-5.511966577609328510e-11
6.138741038739681244e-03,-5.486782556074487616e-11
6.154267583042383194e-03,-5.380888096206959403e-11
6.169813685119152069e-03,-5.354172660787526183e-11
6.185379344969987869e-03,-5.332363717247545765e-11
6.200964562594890594e-03,-5.299102823208556856e-11
6.216569337993860245e-03,-5.289986504397603539e-11
6.232193671166896820e-03,-5.222219531808569570e-11
6.247837562114000320e-03,-5.225678917364362519e-11
6.263501476496458054e-03,-5.194245727979662774e-11
6.279184948652982712e-03,-5.109482975607093636e-11
6.294887978583574295e-03,-5.088269389164068457e-11
6.310610566288232803e-03,-5.095831395740546554e-11
6.326352711766958237e-03,-5.046343204417880202e-11
6.342114415019750595e-03,-5.039567374520714793e-11
6.357895676046609879e-03,-4.966596578448445598e-11
6.373696960508823395e-03,-4.927819957645240834e-11
6.389517802745103836e-03,-4.926670182925363406e-11
6.405358202755451202e-03,-4.898274147402403855e-11
6.421218160539865494e-03,-4.868842135019590955e-11
6.437097676098346710e-03,-4.836114841921812513e-11
6.452996749430894852e-03,-4.774672671126189982e-11
6.468915380537509918e-03,-4.783177326439513877e-11
6.484854035079479218e-03,-4.753694660131202454e-11
6.500812247395515442e-03,-4.696099412115906091e-11
6.516790017485618591e-03,-4.681294935027224824e-11
6.532787345349788666e-03,-4.684705401380995227e-11
6.548804230988025665e-03,-4.606871134571477455e-11
6.564840674400329590e-03,-4.600980707536450609e-11
6.580896675586700439e-03,-4.569236308760160625e-11
6.596972234547138214e-03,-4.542156581410772276e-11
6.613067816942930222e-03,-4.516223853223699791e-11
6.629182957112789154e-03,-4.478866583168539250e-11
6.645317655056715012e-03,-4.460946889661698833e-11
6.661471910774707794e-03,-4.427376520954595662e-11
6.677645724266767502e-03,-4.418491614255337652e-11
6.693839095532894135e-03,-4.382164076055516944e-11
6.710052024573087692e-03,-4.344139631351495723e-11
6.726284977048635483e-03,-4.303574510644558870e-11
6.742537487298250198e-03,-4.305034453921940951e-11
6.758809555321931839e-03,-4.300065165052657790e-11
6.775101181119680405e-03,-4.236443487681817999e-11
6.791412364691495895e-03,-4.223479899145843319e-11
6.807743106037378311e-03,-4.229208303008213932e-11
6.824093405157327652e-03,-4.185044324978015595e-11
6.840463727712631226e-03,-4.114215912398577757e-11
6.856853608042001724e-03,-4.117255841817879514e-11
6.873263046145439148e-03,-4.114778309749489438e-11
6.889692042022943497e-03,-4.078954535247092394e-11
6.906140595674514771e-03,-4.051017160611181112e-11
6.922608707100152969e-03,-4.021977889623329361e-11
6.939096376299858093e-03,-4.004143544511507002e-11
6.955604068934917450e-03,-3.974554366181770604e-11
6.972131319344043732e-03,-3.923759928081693715e-11
6.988678127527236938e-03,-3.934604031474719932e-11
7.005244493484497070e-03,-3.950285237808159877e-11
7.021830417215824127e-03,-3.871323400739257181e-11
7.038435898721218109e-03,-3.823986613471497265e-11
7.055060938000679016e-03,-3.858834085601614561e-11
7.071706000715494156e-03,-3.864554162791300485e-11
7.088370621204376221e-03,-3.767439485380386088e-11
7.105054799467325211e-03,-3.752326227512980950e-11
7.121758535504341125e-03,-3.753614780110936522e-11
7.138481829315423965e-03,-3.723647085118741984e-11
7.155224680900573730e-03,-3.716835866862666649e-11
7.171987090259790421e-03,-3.662752739996832929e-11
7.188769523054361343e-03,-3.669060541500179795e-11
7.205571513622999191e-03,-3.646716956184903324e-11
7.222393061965703964e-03,-3.633936901392686991e-11
7.239234168082475662e-03,-3.599047448954451056e-11
7.256094831973314285e-03,-3.572855206135372441e-11
7.272975053638219833e-03,-3.542845183890364069e-11
7.289874833077192307e-03,-3.555873651084340281e-11
7.306794635951519012e-03,-3.533091180729641678e-11
7.323733996599912643e-03,-3.456301911342052335e-11
7.340692915022373199e-03,-3.480681368128735187e-11
7.357671391218900681e-03,-3.470457948795413472e-11
7.374669425189495087e-03,-3.429542760891024500e-11
7.391687016934156418e-03,-3.391500968952243511e-11
7.408724166452884674e-03,-3.389698938205398804e-11
7.425781339406967163e-03,-3.390621464149923270e-11
7.442858070135116577e-03,-3.374976340064783642e-11
7.459954358637332916e-03,-3.332286530044470396e-11
7.477070204913616180e-03,-3.306836401928414659e-11
7.494205608963966370e-03,-3.289119671068263528e-11
7.511360570788383484e-03,-3.308932988721480228e-11
7.528535090386867523e-03,-3.273359708289014236e-11
7.545729633420705795e-03,-3.244152169123992735e-11
7.562943734228610992e-03,-3.209509047419345507e-11
7.580177392810583115e-03,-3.215816501977997177e-11
7.597430609166622162e-03,-3.182558036551874636e-11
7.614703383296728134e-03,-3.178301025141827552e-11
7.631995715200901031e-03,-3.125219527611022841e-11
7.649307604879140854e-03,-3.124886460703635294e-11
7.666639517992734909e-03,-3.151164398862427163e-11
7.683990988880395889e-03,-3.102759715822855924e-11
7.701362017542123795e-03,-3.028804637650317488e-11
7.718752603977918625e-03,-3.049722280268341024e-11
7.736162748187780380e-03,-3.078904492470613263e-11
7.753592450171709061e-03,-3.049172372926456376e-11
7.771041709929704666e-03,-3.009591881264483959e-11
7.788510993123054504e-03,-2.996602271876369628e-11
7.805999834090471268e-03,-2.977162960604573527e-11
7.823508232831954956e-03,-2.944618160416467845e-11
7.841035723686218262e-03,-2.932550730028182784e-11
7.858583703637123108e-03,-2.921849914794272252e-11
7.876151241362094879e-03,-2.943011806477713321e-11
7.893738336861133575e-03,-2.900561388297084875e-11
7.911344990134239197e-03,-2.865766998705332469e-11
7.928971201181411743e-03,-2.851813750426313021e-11
7.946616970002651215e-03,-2.857778076681416479e-11
7.964282296597957611e-03,-2.826210099282633337e-11
7.981967180967330933e-03,-2.817021962919774580e-11
7.999671623110771179e-03,-2.835766690911789567e-11
8.017395623028278351e-03,-2.766956802568998341e-11
8.035139180719852448e-03,-2.720212249895936907e-11
8.052902296185493469e-03,-2.777890764638080157e-11
8.070684969425201416e-03,-2.760578918237222013e-11
8.088487200438976288e-03,-2.705136288583265269e-11
8.106309920549392700e-03,-2.671183066405014017e-11
8.124152198433876038e-03,-2.718384545241647743e-11
8.142014034092426300e-03,-2.686295109965985972e-11
8.159895427525043488e-03,-2.679837081409619515e-11
8.177796378731727600e-03,-2.661245182555838085e-11
8.195716887712478638e-03,-2.593810582984801272e-11
8.213656954467296600e-03,-2.587101019524418177e-11
8.231616578996181488e-03,-2.618640200513500105e-11
8.249595761299133301e-03,-2.622552175424175402e-11
8.267594501376152039e-03,-2.579935223789853183e-11
8.285612799227237701e-03,-2.549308333876787458e-11
8.303650654852390289e-03,-2.557175651785037473e-11
8.321708068251609802e-03,-2.516737165891846928e-11
8.339785039424896240e-03,-2.503368519424231664e-11
8.357882499694824219e-03,-2.543763637230522789e-11
8.375999517738819122e-03,-2.519445763127237115e-11
8.394136093556880951e-03,-2.423590148015186685e-11
8.412292227149009705e-03,-2.440022489613724588e-11
8.430467918515205383e-03,-2.490740599880858497e-11
8.448663167655467987e-03,-2.484863009799553879e-11
8.466877974569797516e-03,-2.410641131156410211e-11
8.485112339258193970e-03,-2.382188717120481414e-11
8.503366261720657349e-03,-2.412311322919080681e-11
8.521639741957187653e-03,-2.401186888212336612e-11
8.539932779967784882e-03,-2.375799383613763638e-11
8.558245375752449036e-03,-2.360979987903188970e-11
8.576577529311180115e-03,-2.341440756559176606e-11
8.594929240643978119e-03,-2.306070959190442693e-11
8.613301441073417664e-03,-2.323746403631865576e-11
8.631693199276924133e-03,-2.334619303434593007e-11
8.650104515254497528e-03,-2.320375835918042640e-11
8.668535389006137848e-03,-2.274022983805856768e-11
8.686985820531845093e-03,-2.248876432298096972e-11
8.705455809831619263e-03,-2.255965206310328597e-11
8.723945356905460358e-03,-2.264915338612283335e-11
8.742454461753368378e-03,-2.265566553805165029e-11
8.760983124375343323e-03,-2.222620351655102411e-11
8.779531344771385193e-03,-2.187077949300508806e-11
8.798099122941493988e-03,-2.229055828806281170e-11
8.816686458885669708e-03,-2.189066983238063813e-11
8.835293352603912354e-03,-2.149382581639880385e-11
8.853919804096221924e-03,-2.149959030250947478e-11
8.872566744685173035e-03,-2.195803261439976950e-11
8.891233243048191071e-03,-2.178662805718545314e-11
8.909919299185276031e-03,-2.117435567161596310e-11
8.928624913096427917e-03,-2.086536499135149825e-11
8.947350084781646729e-03,-2.103673832354324702e-11
8.966094814240932465e-03,-2.116379987926464423e-11
8.984859101474285126e-03,-2.116930936102434657e-11
9.003642946481704712e-03,-2.069072690957796112e-11
9.022446349263191223e-03,-2.064874486673584641e-11
9.041269309818744659e-03,-2.051853131845859934e-11
9.060111828148365021e-03,-2.054213396607273978e-11
9.078973904252052307e-03,-2.020825867754538763e-11
9.097855538129806519e-03,-2.013163247216454010e-11
9.116756729781627655e-03,-2.020864725560400643e-11
9.135678410530090332e-03,-2.020673212088652804e-11
9.154619649052619934e-03,-2.002407961665397806e-11
9.173580445349216461e-03,-1.993004025702127535e-11
9.192560799419879913e-03,-1.954584064045583602e-11
9.211560711264610291e-03,-1.961840065400899391e-11
9.230580180883407593e-03,-1.947528249779395537e-11
9.249619208276271820e-03,-1.934919238721910517e-11
9.268677793443202972e-03,-1.931098683738419197e-11
9.287755936384201050e-03,-1.948123953821045973e-11
9.306853637099266052e-03,-1.891024836719878977e-11
9.325970895588397980e-03,-1.886109671223046291e-11
9.345107711851596832e-03,-1.895859511047426338e-11
9.364264085888862610e-03,-1.914282274362300029e-11
9.383440017700195312e-03,-1.875443203513960100e-11
9.402636438608169556e-03,-1.832469592732977048e-11
9.421852417290210724e-03,-1.856610178097017894e-11
9.441087953746318817e-03,-1.878234026642111587e-11
9.460343047976493835e-03,-1.833799084804965673e-11
9.479617699980735779e-03,-1.832453112859955269e-11
9.498911909759044647e-03,-1.802029185593578831e-11
9.518225677311420441e-03,-1.797290961891295780e-11
9.537559002637863159e-03,-1.803912574871446850e-11
9.556911885738372803e-03,-1.810318908668229199e-11
9.576284326612949371e-03,-1.766448098905470943e-11
9.595676325261592865e-03,-1.758022200037956395e-11
9.615087881684303284e-03,-1.751195022325902073e-11
9.634518995881080627e-03,-1.763357862505365858e-11
9.653969667851924896e-03,-1.738897567604702488e-11
9.673440828919410706e-03,-1.742963065543001733e-11
9.692931547760963440e-03,-1.758717303734780302e-11
9.712441824376583099e-03,-1.732084441152803578e-11
9.731971658766269684e-03,-1.674209035296136960e-11
9.751521050930023193e-03,-1.674865628131794182e-11
9.771090000867843628e-03,-1.706428227887801796e-11
9.790678508579730988e-03,-1.700017210337634310e-11
9.810286574065685272e-03,-1.666934992816671013e-11
9.829914197325706482e-03,-1.661728046831179029e-11
9.849561378359794617e-03,-1.668834861967560812e-11
9.869228117167949677e-03,-1.654015813201681340e-11
9.888914413750171661e-03,-1.637857731384695370e-11
9.908620268106460571e-03,-1.618556851046282219e-11
9.928346611559391022e-03,-1.587461759267050354e-11
9.948092512786388397e-03,-1.656560999485634511e-11
9.967857971787452698e-03,-1.655363693342515319e-11
9.987642988562583923e-03,-1.576559022220536121e-11
1.000744756311178207e-02,-1.547223113518292337e-11
1.002727169543504715e-02,-1.597971407973908242e-11
1.004711538553237915e-02,-1.585151801486439638e-11
1.006697863340377808e-02,-1.572673588579043269e-11
1.008686143904924393e-02,-1.581881847734223356e-11
1.010676380246877670e-02,-1.555769228722692077e-11
1.012668572366237640e-02,-1.532459749375991720e-11
1.014662720263004303e-02,-1.509398508958703644e-11
1.016658823937177658e-02,-1.537332067202967778e-11
1.018656883388757706e-02,-1.569238142207218800e-11
1.020656991750001907e-02,-1.546579184164009746e-11
1.022659055888652802e-02,-1.475416663843098775e-11
1.024663075804710388e-02,-1.459884296783897639e-11
1.026669051498174667e-02,-1.492721918294748207e-11
1.028676982969045639e-02,-1.483142428315709083e-11
1.030686870217323303e-02,-1.495514823091070866e-11
1.032698713243007660e-02,-1.518727157923116522e-11
1.034712512046098709e-02,-1.451013614817142638e-11
1.036728266626596451e-02,-1.415851030167614155e-11
1.038745976984500885e-02,-1.447487268935176985e-11
1.040765643119812012e-02,-1.479364374057379194e-11
1.042787265032529831e-02,-1.435119557913200339e-11
1.044810842722654343e-02,-1.424040139280657868e-11
1.046836376190185547e-02,-1.425007160882341140e-11
1.048863958567380905e-02,-1.409773166261008015e-11
1.050893496721982956e-02,-1.409322658574296838e-11
1.052924990653991699e-02,-1.403955250667276999e-11
1.054958440363407135e-02,-1.387577292649710969e-11
1.056993845850229263e-02,-1.393137948751954625e-11
1.059031207114458084e-02,-1.380737538192455816e-11
1.061070524156093597e-02,-1.381545572387565812e-11
1.063111796975135803e-02,-1.388179675376743916e-11
1.065155025571584702e-02,-1.345874800495749923e-11
1.067200209945440292e-02,-1.309236226376686574e-11
1.069247350096702576e-02,-1.354673751646773283e-11
1.071296446025371552e-02,-1.390912732213145375e-11
1.073347497731447220e-02,-1.338353559920957281e-11
1.075400505214929581e-02,-1.278436991686282553e-11
1.077455561608076096e-02,-1.347045912314381866e-11
1.079512573778629303e-02,-1.351905306451461897e-11
1.081571541726589203e-02,-1.286756812213241119e-11
1.083632465451955795e-02,-1.259956375343485036e-11
1.085695344954729080e-02,-1.305995069034171507e-11
1.087760180234909058e-02,-1.340821377537881887e-11
1.089826971292495728e-02,-1.286732873029272639e-11
1.091895718127489090e-02,-1.260029407201823659e-11
1.093966420739889145e-02,-1.258735823905787754e-11
1.096039079129695892e-02,-1.274361519087996442e-11
1.098113693296909332e-02,-1.260714796447182096e-11
1.100190263241529465e-02,-1.255382950371419781e-11
1.102268788963556290e-02,-1.254918217952205595e-11
1.104349363595247269e-02,-1.261384226236561545e-11
1.106431894004344940e-02,-1.241285720043894258e-11
1.108516380190849304e-02,-1.209135742918920897e-11
1.110602822154760361e-02,-1.220752492148147184e-11
1.112691219896078110e-02,-1.212758192481455666e-11
1.114781573414802551e-02,-1.212026659591636246e-11
1.116873882710933685e-02,-1.233809669015650812e-11
1.118968147784471512e-02,-1.230342390468042169e-11
1.121064368635416031e-02,-1.187652753920076520e-11
1.123162545263767242e-02,-1.163187254848985219e-11
1.125262677669525146e-02,-1.171170712493951882e-11
1.127364765852689743e-02,-1.183560194295552037e-11
1.129468809813261032e-02,-1.167621554998277134e-11
1.131574809551239014e-02,-1.181579660503029316e-11
1.133682858198881149e-02,-1.187281176151522288e-11
1.135792862623929977e-02,-1.153347209403854379e-11
1.137904822826385498e-02,-1.136955633807001931e-11
1.140018738806247711e-02,-1.136940368240413335e-11
1.142134610563516617e-02,-1.155231812988155582e-11
1.144252438098192215e-02,-1.150103796920820542e-11
1.146372221410274506e-02,-1.129524251908264887e-11
1.148493960499763489e-02,-1.115428235887172548e-11
1.150617655366659164e-02,-1.132599916631171766e-11
1.152743306010961533e-02,-1.150609468814067782e-11
1.154870912432670593e-02,-1.096464152111620294e-11
1.157000474631786346e-02,-1.078575683627347459e-11
1.159131992608308792e-02,-1.117389514249111926e-11
1.161265466362237930e-02,-1.098774370100752407e-11
1.163400989025831223e-02,-1.092949515613117484e-11
1.165538467466831207e-02,-1.093863888357304859e-11
1.167677901685237885e-02,-1.037398986158954983e-11
1.169819291681051254e-02,-1.063149221436354708e-11
1.171962637454271317e-02,-1.138704235070786552e-11
1.174107939004898071e-02,-1.092726083229411671e-11
1.176255196332931519e-02,-1.011933245531615455e-11
1.178404409438371658e-02,-1.022036275055704380e-11
1.180555578321218491e-02,-1.067401028675973862e-11
1.182708702981472015e-02,-1.081231458532894152e-11
1.184863783419132233e-02,-1.039626371102109204e-11
1.187020819634199142e-02,-1.017496677191420673e-11
1.189179811626672745e-02,-9.991777370765841937e-12
1.191340759396553040e-02,-1.028423873838946179e-11
1.193503756076097488e-02,-1.085688310087373765e-11
1.195668708533048630e-02,-1.035003506510978610e-11
1.197835616767406464e-02,-9.732227176928454071e-12
1.200004480779170990e-02,-1.002092159252399028e-11
1.202175300568342209e-02,-1.009075982494334056e-11
1.204348076134920120e-02,-1.002640592079329096e-11
1.206522807478904724e-02,-1.002003601618950412e-11
1.208699494600296021e-02,-9.911494368297635305e-12
1.210878137499094009e-02,-1.001846001991157920e-11
1.213058736175298691e-02,-9.666700599708644148e-12
1.215241290628910065e-02,-9.496649126805589702e-12
1.217425800859928131e-02,-1.000115268379175859e-11
1.219612266868352890e-02,-9.999091832302298144e-12
1.221800781786441803e-02,-9.520993368705710225e-12
1.223991252481937408e-02,-9.226808553308707417e-12
1.226183678954839706e-02,-9.514137741528649883e-12
1.228378061205148697e-02,-9.799309801106215190e-12
1.230574399232864380e-02,-9.673034075119435471e-12
1.232772693037986755e-02,-9.251852756131384581e-12
1.234972942620515823e-02,-9.301646258785822852e-12
1.237175147980451584e-02,-9.380170251649389002e-12
1.239379309117794037e-02,-9.408303996982780859e-12
1.241585426032543182e-02,-9.301873507561175813e-12
