-2.474094785272558275e-04
-1.788634842910138381e-04
-1.273133669803507765e-04
-8.940463954055457468e-05
-6.205563046857007952e-05
-4.264296193246401080e-05
-2.905242330016186896e-05
-1.964855270730477842e-05
-1.320575473580767944e-05
-8.828500714341378940e-06
-5.875578894458427790e-06
-3.895408387989024512e-06
-2.574238350965735137e-06
-1.696503893355243095e-06
-1.115464159389690911e-06
-7.319937519746954568e-07
-4.795595870781318790e-07
-3.137424753862718332e-07
-2.050191235534086722e-07
-1.338399623925434240e-07
-8.730019354727819746e-08
-5.690358285356210581e-08
-3.706868256735496045e-08
-2.413561689007222842e-08
-1.570824026830916848e-08
-1.021982155107422147e-08
-6.647066493520279433e-09
-4.322233991285371736e-09
-2.809930382219667697e-09
-1.826445007147137547e-09
-1.187007701392620920e-09
-7.713405286036285800e-10
-5.011783529815652920e-10
-3.256106392835137650e-10
-2.115295837562266012e-10
-1.374093740558282622e-10
-8.925678905090174646e-11
-5.797685216665435440e-11
-3.765852469020693810e-11
-2.446133759312726515e-11
-1.588941676169860912e-11
